#   Time (s)     Flux (ppm)    Error (ppm)
1435315.6602      -44.64388      57.36427
1437081.1170     -189.84079      57.36893
1438846.5911       60.55832      57.36911
1440612.0566       11.68251      57.37038
1442377.5221     -188.29108      57.36938
1444142.9876       64.96906      57.36382
1445908.4531      170.70770      57.37830
1447673.9273      279.30737      57.38065
1449439.3843      -13.88788      57.36885
1451204.8499      -54.24023      57.35683
1452970.3242       53.16734      57.37172
1454735.7899      158.42914      57.36566
1456501.2469     -153.72038      57.36115
1460032.1870     -186.80096      57.35767
1461797.6528     -113.78526      57.37283
1463563.1186     -158.13112      57.35933
1465328.5844     -351.42899      57.35944
1467094.0589     -473.49930      57.35865
1468859.5161     -302.25516      57.36290
1470624.9820      -35.52437      57.37094
1472390.4566     -115.69261      57.37207
1474155.9139     -446.49838      57.36729
1475921.3798     -465.15466      57.37097
1477686.8458     -206.88773      57.36806
1479452.3118        9.05991      57.36779
1481217.7865       62.10804      57.36648
1482983.2440       96.55952      57.35455
1484748.7100      370.97931      57.37228
1486514.1848      204.92078      57.37308
1488279.6423      279.42657      57.37638
1490045.1084      371.69458      57.38722
1491810.5833      -53.58458      57.36228
1493576.0408     -294.68536      57.36497
1495341.5157     -143.46838      57.36964
1497106.9820     -259.93585      57.35846
1498872.4483      -56.86283      57.35674
1500637.9146      177.38342      57.36882
1502403.3809       97.63241      57.37025
1504168.8472       56.62441      57.37269
1505934.3136       38.14697      57.37433
1507699.7800     -126.30225      57.36954
1509465.2465     -140.42854      57.37003
1511230.7216     -163.01871      57.36518
1512996.1794       59.48544      57.37065
1514761.6545      356.79340      57.37509
1516527.1211       89.28776      57.37481
1518292.5790      -62.46567      57.37831
1520058.0542     -132.56073      57.36671
1521823.5208      100.13580      57.37535
1523588.9788      305.05658      57.37504
1525354.4541      421.64325      57.38172
1527119.9207      132.44153      57.37018
1528885.3874       88.69171      57.37344
1530650.8542     -333.30917      57.37159
1532416.3209     -274.24097      57.36254
1534181.7877     -213.02701      57.36536
1535947.2545     -159.20401      57.36794
1537712.7127     -369.25076      57.37075
1539478.1881      -83.26768      57.37648
1541243.6550       44.58427      57.37225
1543009.1305      246.64401      57.37217
1544774.5888      277.16159      57.38871
1546540.0558      267.86328      57.37348
1548305.5314      196.33771      57.37187
1550070.9897      259.39941      57.38120
1551836.4567      329.85211      57.36534
1553601.9324      482.79761      57.38271
1555367.3908      700.83142      57.39079
1557132.8579      456.69080      57.37691
1558898.3337      321.98428      57.38865
1560663.8008      179.52919      57.36940
1562429.2680      136.85226      57.37608
1564194.7352      148.65399      57.38579
1565960.2024      393.74829      57.38382
1567725.6696      443.45856      57.37251
1569491.1369      482.55920      57.38748
1571256.6042       40.41195      57.37675
1573022.0801     -312.26874      57.36795
1574787.5388     -220.00075      57.37660
1576553.0148      128.98445      57.37266
1578318.4822      268.10168      57.37431
1580083.9410      -85.05583      57.37935
1581849.4170     -114.08329      57.36021
1583614.8845       71.28716      57.36800
1585380.3433       62.22725      57.37766
1587145.8195       23.48423      57.38341
1588911.2784     -178.63512      57.36581
1590676.7459      -66.28036      57.37973
1592442.2221      289.79779      57.38699
1594207.6811      430.94159      57.38172
1595973.1574      192.04617      57.38533
1597738.6250     -149.30963      57.37580
1599504.0840      -57.75690      57.36479
1601269.5604      289.08252      57.38839
1603035.0281      413.77545      57.39764
1604800.4959      272.63165      57.38533
1606565.9636      112.05673      57.37624
1608331.4314      238.89542      57.37850
1610096.9079      111.93752      57.37997
1611862.3671      393.15222      57.39070
1613627.8350      220.89481      57.38425
1615393.3115      186.56253      57.39016
1617158.7794      -35.40516      57.38024
1618924.2387       67.71088      57.38441
1620689.7153      112.53357      57.37603
1622455.1833      189.30435      57.38141
1624220.6427       88.69171      57.37944
1625986.1194      266.19434      57.38375
1627751.5874       84.87701      57.37838
1629517.0642       59.48544      57.37727
1631282.5236     -287.05597      57.37743
1633047.9918     -254.15421      57.37271
1634813.4686      180.72128      57.38081
1636578.9281      301.36108      57.38305
1638344.3963      108.59966      57.37960
1641875.3328     -157.83310      57.37727
1643640.8098       76.17474      57.37653
1645406.2694      435.59076      57.39204
1647171.7378      261.54517      57.38388
1648937.2148        1.78814      57.38028
1650702.6745       24.31870      57.38203
1652468.1429      199.43713      57.38210
1654233.6200      278.23450      57.38327
1655999.0798       22.29214      57.37780
1657764.5483     -182.86705      57.37467
1659530.0254     -150.08450      57.37959
1661295.4939      403.76187      57.39220
1663060.9625      281.69156      57.39055
1664826.4311      234.96152      57.39117
1666591.8997       85.11543      57.37613
1668357.3683      201.22528      57.38683
1670122.8370      343.79959      57.38647
1671888.3056      199.31793      57.38372
1673653.7830      275.37347      57.39396
1675419.2430     -111.69910      57.37799
1677184.7204      -10.43081      57.38273
1678950.1892      -58.11453      57.38062
1680715.6494      113.72566      57.38116
1682481.1268      202.05975      57.37989
1684246.5957      179.17157      57.38372
1686012.0559      -60.49871      57.38360
1687777.5334      117.06352      57.38765
1689543.0023      185.72807      57.37666
1691308.4626      157.23706      57.38615
1693073.9403      -17.16614      57.37988
1694839.4092      -84.75780      57.38158
1696604.8783      -17.70258      57.37757
1698370.3473      132.91837      57.38089
1700135.8164       93.46008      57.38886
1701901.2855      262.97571      57.39145
1703666.7546      170.58850      57.38039
1705432.2237      228.88184      57.38600
1707197.6929      109.43413      57.38525
1708963.1620      331.99786      57.38725
1710728.6399      401.49689      57.39176
1712494.1005       18.83507      57.38577
1714259.5697     -358.93918      57.37277
1716025.0477      -37.13369      57.37827
1717790.5170      130.53418      57.38988
1719555.9777      -31.88848      57.38309
1721321.4557     -392.07935      57.36364
1723086.9250     -360.01205      57.37357
1724852.3944      -88.81092      57.36679
1726617.8639     -232.45811      57.36679
1728383.3333     -465.98911      57.37426
1730148.8028     -409.96075      57.37381
1731914.2723     -124.99094      57.37186
1733679.7418       33.02097      57.38099
1735445.2200       26.70288      57.37099
1737210.6810     -188.41028      57.38163
1738976.1505      -57.51848      57.38321
1740741.6288      823.14014      57.41659
1742507.0898      349.28320      57.38872
1744272.5681      438.21335      57.39356
1746038.0378      361.32336      57.38800
1747803.4989     -150.44212      57.37027
1749568.9773     -212.07333      57.38418
1751334.4471     -153.18393      57.37761
1753099.9082      320.67297      57.38384
1754865.3867      187.63542      57.38003
1756630.8565      160.09808      57.39879
1758396.3264      136.37543      57.38555
1760161.7963      -50.36592      57.37708
1761927.2575     -333.72641      57.38251
1763692.7361     -394.76157      57.38348
1765458.2061      -75.45948      57.37743
1767223.6761     -172.67465      57.38612
1768989.1461     -514.38806      57.35643
1770754.6161     -518.67963      57.36881
1772520.0862     -349.87927      57.37996
1774285.5649     -244.25983      57.37943
1776051.0264     -111.81831      57.38352
1777816.5051     -102.46039      57.38182
1779581.9753     -172.13821      57.37494
1781347.4368      -59.48544      57.38012
1783112.9157      -49.05462      57.38253
1784878.3859      -53.64418      57.38653
1786643.8475     -215.17276      57.38749
1788409.3264     -119.50731      57.38099
1790174.7967       13.35144      57.39002
1791940.2757      272.63165      57.39242
1793705.7374      532.38867      57.39997
1795471.2078      480.05582      57.39762
1797236.6868      310.54019      57.39121
1799002.1486      171.78058      57.38894
1800767.6191      312.68597      57.39263
1802533.0982      270.12823      57.39734
1804298.5600      284.43335      57.39654
1806064.0306      282.16840      57.40532
1807829.5011      191.80774      57.39130
1809594.9717      273.70453      57.38622
1811360.4509      442.98172      57.39941
1813125.9129      187.75464      57.38599
1814891.3835      -78.08208      57.39465
1816656.8628     -240.56435      57.38575
1818422.3249      229.83551      57.39526
1820187.7956      650.64429      57.40836
1821953.2750      407.33813      57.39434
1823718.7457      293.25485      57.39482
1825484.2165      487.80441      57.40302
1827249.6873      440.47833      57.39964
1829015.1582      526.42822      57.39716
1830780.6290      477.55243      57.40794
1832546.0999      401.37769      57.39604
1834311.5708      606.17926      57.40933
1836077.0504      736.71338      57.40020
1837842.5127      436.54443      57.39858
1839607.9923      241.16040      57.39980
1841373.4633      145.19691      57.38266
1843138.9257       47.44530      57.37971
1846669.8765      234.00784      57.37835
1848435.3390       43.03455      57.37741
1850200.8187      231.74286      57.37568
1851966.2899      414.37149      57.39775
1853731.7524      422.00089      57.39379
1855497.2322      -27.71616      57.38325
1857262.7035     -127.19631      57.38285
1859028.1747       89.76460      57.38677
1860793.6460      145.31613      57.37895
1862559.1173      192.16537      57.38667
1864324.5886      314.35489      57.38028
1866090.0600      140.54776      57.38314
1867855.5313      -19.55032      57.37568
1869621.0027      -57.45888      57.37857
1871386.4741      -16.27207      57.37838
1873151.9542     -138.81921      57.36768
1874917.4170     -277.22119      57.37305
1876682.8885     -218.57024      57.38273
1878448.3687     -182.50943      57.35470
1880213.8402     -119.62653      57.37527
1881979.3031     -335.69336      57.36457
1883744.7834     -297.96362      57.35980
1885510.2550     -303.68567      57.37049
1887275.7180      -96.55952      57.37166
1889041.1983      194.43036      57.37961
1890806.6699      246.40561      57.38653
1892572.1503     -158.84637      57.38051
1894337.6134     -203.01343      57.38287
1896103.0851     -201.04646      57.37651
1899634.0287     -131.07062      57.37597
1901399.5005     -177.68144      57.37056
1903164.9810     -100.49343      57.37589
1904930.4443        4.17233      57.37424
1906695.9248     -165.16447      57.37254
1908461.3967      -92.68523      57.37049
1910226.8600      -24.91474      57.37800
1911992.3407     -203.25183      57.36820
1913757.8126     -220.65640      57.37095
1915523.2760     -328.06396      57.36800
1917288.7567     -359.41602      57.36897
1919054.2288     -374.73441      57.36191
1920819.7009     -325.20294      57.36423
1922585.1730     -171.00572      57.37719
1924350.6451      163.67435      57.37962
1926116.1173      539.66046      57.39478
1927881.5895      267.86328      57.38416
1929647.0617       96.32111      57.38299
1931412.5339      425.81558      57.38188
1933178.0062      387.19177      57.38087
1934943.4785      127.19631      57.37871
1936708.9594     -173.09189      57.37472
1938474.4231      -42.91534      57.36393
1940239.9041       46.84925      57.36980
1942005.3765      178.45630      57.38354
1943770.8403      -94.23494      57.35952
1945536.3213     -188.88712      57.37448
1947301.7938      -49.35265      57.37051
1949067.2576      245.33272      57.37677
1950832.7388      256.53839      57.38670
1952598.2113      186.44333      57.36977
1954363.6925      110.26859      57.37262
1956129.1564      -34.74951      57.38411
1957894.6290      130.05734      57.38132
1959660.1103      107.04994      57.37282
1961425.5743     -156.22377      57.36059
1963191.0470      -28.31221      57.36245
1964956.5283     -297.72519      57.35194
1966721.9924        5.36442      57.37539
1968487.4651      354.40921      57.37923
1970252.9466      419.97433      57.37480
1972018.4107      520.46777      57.38807
1973783.8922      369.07196      57.38923
1975549.3564      234.84230      57.37400
1977314.8379      -21.27886      57.36234
1979080.3107       26.22604      57.38347
1980845.7837       43.15376      57.37663
1982611.2479     -488.28125      57.36592
1984376.7296     -292.53961      57.37055
1986142.2025      192.64221      57.38117
1987907.6756      322.69955      57.38499
1989673.1486      168.20432      57.38683
1991438.6216     -363.64795      57.36480
1993204.0947     -411.86810      57.36751
1994969.5678     -280.67828      57.36661
1996735.0410     -148.11754      57.36784
1998500.5227     -320.13654      57.37061
2000265.9873     -292.77802      57.36126
2002031.4605     -270.18787      57.36631
2003796.9423     -191.27130      57.37653
2005562.4070     -193.29787      57.37483
2007327.8889     -194.54956      57.37839
2009093.3622     -121.23585      57.37457
2010858.8268       29.68311      57.38261
2012624.3088      -24.49751      57.37133
2014389.7822     -257.43246      57.37943
2016155.2470     -273.22769      57.37331
2017920.7290       23.96107      57.37519
2019686.2025      290.98987      57.37576
2021451.6846      247.12085      57.37410
2023217.1494       77.72446      57.37378
2024982.6229      173.92636      57.39054
2026748.0965      153.30315      57.37850
2028513.5700      249.02820      57.38095
2030279.0436      115.03696      57.37898
2032044.5172      167.01221      57.38159
2033809.9909      484.58575      57.38139
2035575.4731      186.92017      57.38422
2037340.9382      -36.18002      57.37294
2039106.4119      -63.35974      57.37459
2040871.8943       94.05613      57.37976
2042637.3680      239.72989      57.38063
2044402.8332      221.72928      57.37737
2046168.3156      233.76941      57.38309
2047933.7894      152.23026      57.38188
2049699.2546      232.10049      57.38322
2051464.7371      459.07498      57.38837
2053230.2110      527.38190      57.39454
2054995.6936      282.52600      57.38297
2056761.1589      191.33090      57.38045
2058526.6329      510.93103      57.39053
2060292.1155      741.12415      57.39038
2062057.5809      664.23413      57.38153
2063823.0549      399.23190      57.39246
2065588.5376      569.70117      57.38341
2067354.0031      534.53442      57.39426
2069119.4858      607.84814      57.38512
2070884.9600       38.14697      57.38140
2072650.4255        3.45707      57.37026
2074415.9083      219.58351      57.37406
2076181.3825      404.95395      57.38879
2077946.8481      397.56299      57.39722
2079712.3310      -77.00920      57.37891
2081477.8053     -219.10667      57.37350
2083243.2796       43.86902      57.37088
2085008.7539        0.47684      57.37482
2086774.2283     -183.10547      57.36697
2088539.7027     -433.02774      57.37170
2090305.1771     -411.98730      57.37082
2092070.6515      -57.16085      57.37897
2093836.1259      -19.43111      57.38401
2095601.6004     -183.04587      57.36969
2097367.0749      -10.19239      57.38280
2099132.5581      438.45178      57.38682
2100898.0240      415.68280      57.39381
2102663.5072      196.81454      57.38513
2104428.9818     -225.48438      57.37089
2106194.4478     -288.36728      57.37611
2107959.9310      -28.96786      57.37837
2109725.4057      136.01779      57.37768
2111490.8718     -371.39655      57.37277
2113256.3551     -319.54050      57.37086
2115021.8298      -95.24822      57.37529
2116787.3132      165.82013      57.38258
2118552.7794     -220.83521      57.36997
2120318.2542     -392.49658      57.36370
2122083.7377      -65.32669      57.37711
2123849.2039       36.59725      57.38086
2125614.6788      275.85028      57.38206
2127380.1623      216.84171      57.38435
2129145.6286      -60.20069      57.36378
2130911.1035      -91.25471      57.38338
2132676.5872      141.97827      57.37886
2134442.0535       29.08707      57.38041
2136207.5372     -439.94189      57.36891
2137973.0122     -366.15134      57.36926
2139738.4873      -92.08917      57.37870
2141503.9624      106.57310      57.38335
2143269.4375      102.75841      57.37744
2145034.9127      -58.17413      57.37075
2146800.3878       78.43971      57.40725
2148565.8630     -194.72838      57.35721
2150331.3382     -438.15375      57.35743
2152096.8135     -702.73877      57.35443
2153862.2887     -582.15857      57.35897
2157393.2393     -509.50049      57.36139
2159158.7146     -265.71750      57.38116
2160924.1986      -72.12162      57.37852
2162689.6654       65.44590      57.37525
2164455.1494      136.37543      57.37397
2166220.6249      -45.00151      57.37410
2167986.0917     -453.29333      57.36539
2169751.5758     -293.55289      57.34154
2171517.0513     -227.51093      57.37004
2173282.5182     -254.27341      57.36778
2175048.0024      -27.53735      57.38255
2176813.4779      162.60147      57.37953
2178578.9449        9.89437      57.36601
2180344.4292     -170.70770      57.37091
2182109.9048     -169.81363      57.37069
2183875.3891      -29.98114      57.38089
2185640.8562      155.32971      57.37206
2187406.3319      -90.89708      57.37622
2189171.8162     -366.98581      57.36115
2190937.2834     -628.17334      57.37208
2192702.7592     -456.92920      57.37558
2194468.2436     -238.23976      57.36842
2196233.7108       46.96846      57.38816
2197999.1953      258.44574      57.40407
2199764.6625     -208.49704      57.37729
2201530.1384     -290.81107      57.38840
2203295.6230      -26.04723      57.38829
2205061.0990      148.65399      57.39002
2206826.5663      -50.90237      57.38867
2208592.0509     -150.74014      57.38364
2210357.5270     -407.63617      57.37578
2212122.9944     -388.92032      57.37073
2213888.4791     -408.88788      57.37799
2215653.9552     -266.43277      57.37430
2217419.4400     -622.03406      57.37344
2219184.9075     -808.89465      57.36748
2220950.3836     -442.92212      57.37384
2222715.8685     -276.68475      57.37646
2224481.3360     -260.29349      57.37361
2226246.8123     -320.79221      57.37626
2228012.2972     -554.97882      57.37824
2229777.7648     -364.24399      57.37479
2231543.2498     -268.69775      57.38790
2233308.7261     -452.69727      57.37319
2235074.1938     -461.81677      57.37428
2236839.6788     -412.46414      57.37175
2238605.1552      -74.02897      57.38150
2240370.6230      -43.03455      57.37907
2242136.1081     -168.44272      57.37707
2243901.5846     -251.59120      57.37598
2245667.0697     -148.17715      57.38075
2247432.5376      -90.59906      57.37599
2249198.0142     -257.73047      57.36927
2250963.4907     -240.44513      57.37728
2252728.9673     -107.16915      57.36914
2254494.4440      -53.22695      57.37893
2256259.9206      315.66620      57.37056
2258025.3973      315.42780      57.37671
2259790.8740     -131.96469      57.37410
2261556.3593     -608.56342      57.36381
2263321.8274     -468.67133      57.36832
2265087.3128       99.06292      57.37685
2266852.7896      405.43079      57.38108
2268618.2578       16.92772      57.36766
2270383.7432     -398.15903      57.34835
2272149.2201     -145.19691      57.37374
2273914.6883       81.77757      57.37458
2275680.1739      287.41360      57.38995
2277445.6508      219.10667      57.37222
2279211.1364     -130.53418      57.38254
2280976.6047       54.00181      57.38164
2282742.0817      206.70891      57.38411
2284507.5674       44.58427      57.38568
2286273.0358     -199.37753      57.36187
2288038.5129     -387.72821      57.37675
2289803.9986     -187.63542      57.37663
2291569.4671      185.72807      57.37240
2293334.9442      136.97147      57.37916
2295100.4300     -125.28896      57.37537
2296865.9072     -234.48468      57.36832
2298631.3844      -39.10065      57.36671
2300396.8617      204.44394      57.37575
2302162.3389      218.51062      57.38212
2303927.8162       67.94930      57.37505
2305693.2935       -7.15256      57.37903
2307458.7622      396.60931      57.38541
2309224.2482      534.29602      57.39647
2310989.7256      384.21155      57.38704
2312755.2030      344.03802      57.37547
2314520.6804      451.08795      57.38859
2316286.1578      546.93225      57.38364
2318051.6440      295.99667      57.38497
2319817.1128      218.51062      57.38930
2321582.5903      170.70770      57.37738
2323348.0765       65.08827      57.37315
2325113.5454      163.07831      57.37481
2326879.0317      168.56194      57.37791
2328644.5093     -135.30255      57.36273
2330409.9783     -110.32820      57.36739
2332175.4646      -79.39339      57.37448
2333940.9423      -38.74302      57.37701
2335706.4113     -234.06744      57.37585
2337471.8977     -390.70844      57.36516
2339237.3755      182.15179      57.37595
2341002.8446      149.36923      57.38786
2342768.3310      174.40320      57.38815
2344533.8089      211.35806      57.38681
2346299.2954      202.65579      57.38974
2348064.7646       49.82948      57.37503
2349830.2425     -108.42085      57.37436
2351595.7291     -138.40198      57.38639
2353361.1984     -114.91776      57.37067
2355126.6763      -43.21337      57.38375
2356892.1630      -59.90267      57.38040
2358657.6410     -125.64659      57.38049
2360423.1190     -172.97269      57.37516
