#   Time (s)     Flux (ppm)    Error (ppm)
1435296.6042       23.12660      36.21363
1437062.0378     -289.73819      36.20998
1438827.4887     -329.01764      36.21309
1440592.9310       35.52437      36.21693
1442358.3733      104.54655      36.21535
1444123.8156       67.83009      36.21326
1445889.2580       64.01539      36.21173
1447654.7090      299.21533      36.22087
1449420.1428      529.28925      36.22217
1451185.5852      327.46793      36.22174
1452951.0363      230.90839      36.21755
1454716.4788      248.90900      36.21830
1456481.9127      308.75208      36.22158
1460012.8065     -136.55424      36.20860
1461778.2491       -9.83477      36.20663
1463543.6917      282.52600      36.21305
1465309.1344      585.79443      36.22677
1467074.5857      288.96332      36.21862
1468840.0198     -362.51544      36.20818
1470605.4625     -409.48392      36.20700
1472370.9139       38.62381      36.21534
1474136.3480      263.57175      36.21577
1475901.7908      236.39203      36.21931
1477667.2337     -113.07001      36.21378
1479432.6765        4.17233      36.20729
1481198.1281      108.24203      36.21264
1482963.5623     -190.07921      36.21129
1484729.0053     -413.29861      36.20565
1486494.4569     -219.34509      36.21119
1488259.8912      188.23148      36.22113
1490025.3342      537.87231      36.22105
1491790.7859      381.35052      36.21669
1493556.2203      -20.08677      36.21175
1495321.6721       47.20688      36.21402
1497087.1152      427.00769      36.22241
1498852.5584      696.18225      36.22168
1500618.0015      494.48013      36.22272
1502383.4447      116.34827      36.21072
1504148.8879       63.53855      36.21211
1505914.3312      311.01703      36.21307
1507679.7745      545.97852      36.22096
1509445.2178      555.51526      36.22029
1511210.6697      252.24686      36.21517
1512976.1045      120.75901      36.21182
1514741.5565      502.46716      36.21984
1516506.9999      599.26508      36.22046
1518272.4347      333.78601      36.21412
1520037.8868      -35.76279      36.20585
1521803.3303      -69.79704      36.21318
1523568.7651      136.49463      36.21540
1525334.2173     -336.11060      36.20799
1527099.6609     -406.92090      36.20508
1528865.1045     -273.64493      36.21288
1530630.5481        2.14577      36.21089
1532395.9917       87.61883      36.21170
1534161.4354       69.02218      36.21186
1535926.8791      114.79855      36.21606
1537692.3142      -86.78436      36.21220
1539457.7665     -268.04208      36.20399
1541223.2103      129.58051      36.21223
1542988.6627      456.81000      36.21909
1544754.0979      279.78421      36.21627
1546519.5418     -165.93933      36.21216
1548284.9943     -139.83249      36.21239
1550050.4296       83.92334      36.21243
1551815.8735      -44.82269      36.20465
1553581.3261       -5.48363      36.20929
1555346.7614      -34.09386      36.21237
1557112.2054     -121.71268      36.20617
1558877.6581      -45.53795      36.21062
1560643.1022      106.69231      36.21433
1562408.5462       83.68492      36.21370
1564173.9903      -63.18092      36.20956
1565939.4345      -87.32080      36.21175
1567704.8786       12.39777      36.21264
1569470.3228      -17.76218      36.20869
1571235.7670     -443.22015      36.20446
1573001.2199     -366.09174      36.20615
1574766.6555     -135.36215      36.20553
1576532.1085      430.34552      36.21543
1578297.5528      389.33752      36.22487
1580062.9885      -29.20628      36.21610
1581828.4415     -263.51215      36.20776
1583593.8859      -49.82948      36.21289
1585359.3217      345.82614      36.21587
1587124.7748      303.38763      36.22325
1588890.2106      180.84048      36.22015
1590655.6551     -159.38281      36.21306
1592421.1083     -131.24942      36.21191
1594186.5442      119.68613      36.21881
1595951.9974        5.96046      36.21490
1597717.4420      -59.00860      36.21287
1599482.8780      207.30496      36.22144
1601248.3313      396.49011      36.22223
1603013.7760      562.54865      36.22354
1604779.2207      554.44238      36.22386
1606544.6654      794.76831      36.22337
1608310.1102      920.41492      36.23095
1610075.5636      694.75171      36.22934
1611840.9998      300.16901      36.22326
1613606.4447      308.75208      36.22406
1615371.8982      367.76065      36.21985
1617137.3431      293.61249      36.22261
1618902.7793       43.03455      36.21651
1620668.2329     -113.78526      36.20967
1622433.6779      380.99289      36.21756
1624199.1143      673.29407      36.22528
1625964.5679      239.96829      36.21870
1627730.0130     -245.27312      36.21264
1629495.4667     -468.79053      36.20750
1631260.9031     -118.73245      36.21494
1633026.3483      399.58954      36.22802
1634791.8021      183.82072      36.21986
1636557.2386     -131.54745      36.20952
1638322.6838     -105.85785      36.20966
1641853.5743      121.83189      36.22050
1643619.0282      191.80774      36.21499
1645384.4649     -210.22559      36.21412
1647149.9102     -276.32715      36.21213
1648915.3642      190.37723      36.21605
1650680.8010      391.60251      36.21975
1652446.2464      204.92078      36.21161
1654211.7005     -249.20702      36.21462
1655977.1373       29.92153      36.21091
1657742.5828      304.69894      36.21331
1659508.0370      108.36124      36.21225
1661273.4825      133.99124      36.21862
1663038.9281      300.88425      36.21600
1664804.3737      712.39471      36.22188
1666569.8193      607.01367      36.22037
1668335.2650      168.32352      36.21645
1670100.7106       86.30753      36.21351
1671866.1563      497.93719      36.22042
1673631.6107      818.49097      36.22559
1675397.0478      600.81482      36.22136
1677162.5023      291.34750      36.21483
1678927.9481       44.58427      36.21191
1680693.3853        2.74181      36.21469
1682458.8398       65.20748      36.21180
1684224.2856      -60.43911      36.21406
1685989.7229     -376.46295      36.20814
1687755.1775     -380.09882      36.20104
1689520.6235       21.21925      36.20714
1691286.0608      285.50626      36.21750
1693051.5155      276.08871      36.21126
1694816.9615     -138.75961      36.21223
1696582.4076      -45.59755      36.20757
1698347.8537      266.55197      36.21349
1700113.2998      492.45358      36.22194
1701878.7460      281.69156      36.22107
1703644.1921     -160.99214      36.20582
1705409.6383       83.92334      36.20818
1707175.0846      179.40997      36.21416
1708940.5308      -26.88169      36.21376
1710705.9857     -515.28217      36.20258
1712471.4234     -440.41873      36.20123
1714236.8697     -119.86494      36.20660
1716002.3247      267.50565      36.21738
1717767.7711       24.19949      36.20728
1719533.2089     -349.10440      36.21205
1721298.6640     -523.20959      36.19706
1723064.1104     -393.86749      36.19826
1724829.5569        3.93391      36.21252
1726595.0034      192.64221      36.21024
1728360.4500      203.25183      36.21222
1730125.8966      -53.58458      36.21246
1731891.3432     -120.16296      36.20928
1733656.7898     -131.42824      36.21381
1735422.2451      244.37904      36.21897
1737187.6831      249.74347      36.21463
1738953.1298       35.76279      36.20973
1740718.5852     -212.96739      36.21309
1742484.0233        4.17233      36.21201
1744249.4787      291.10907      36.21626
1746014.9255      408.29181      36.21612
1747780.3637      230.07393      36.21476
1749545.8192      205.39761      36.21997
1751311.2661      195.50323      36.21627
1753076.7043      114.32171      36.21453
1754842.1599     -212.96739      36.20737
1756607.6069     -108.54005      36.21073
1758373.0539      228.28580      36.21447
1760138.5009      225.42477      36.21506
1761903.9393      186.20491      36.21691
1763669.3950      220.65640      36.20853
1765434.8421      188.23148      36.21561
1767200.2892      163.07831      36.21704
1768965.7363      -70.27388      36.21127
1770731.1835     -419.08026      36.20212
1772496.6307     -413.59662      36.20403
1774262.0866     -328.95804      36.20385
1776027.5252      106.45390      36.21381
1777792.9811      132.44153      36.20942
1779558.4284     -199.19873      36.20541
1781323.8671     -343.79959      36.20305
1783089.3231     -148.53477      36.20714
1784854.7705      594.01990      36.22919
1786620.2093      898.00360      36.22820
1788385.6653      249.50504      36.21921
1790151.1128     -379.68158      36.20045
1791916.5689     -256.12115      36.20746
1793682.0078      415.56360      36.22420
1795447.4553      480.29422      36.22230
1797212.9115     -119.38811      36.20664
1798978.3505     -469.20776      36.20426
1800743.7981      -76.94960      36.20935
1802509.2544      262.73727      36.22250
1804274.6934      -58.35295      36.20970
1806040.1411     -203.90749      36.20593
1807805.5889      -89.94341      36.21334
1809571.0366      285.26782      36.21243
1811336.4930      234.96152      36.21526
1813101.9322     -146.26981      36.21563
1814867.3800     -343.44196      36.20602
1816632.8365      -79.63181      36.20998
1818398.2758       44.70348      36.21975
1820163.7237     -165.46249      36.21061
1821929.1802     -171.48256      36.21120
1823694.6282      101.68552      36.21098
1825460.0762       20.14637      36.21299
1827225.5242       59.60464      36.21519
1828990.9723      269.53220      36.21644
1830756.4203      565.40967      36.22079
1832521.8684      369.78723      36.22021
1834287.3165      -24.79553      36.21618
1836052.7733     -669.89661      36.20003
1837818.2128     -493.46686      36.21101
1839583.6697     -395.83444      36.21269
1841349.1179     -558.49554      36.20414
1843114.5575     -462.41284      36.20618
1846645.4627     -637.94849      36.20029
1848410.9024     -568.98596      36.20699
1850176.3594     -325.97781      36.20880
1851941.8078     -581.38373      36.20333
1853707.2476     -697.97040      36.19920
1855472.7047     -529.82568      36.21041
1857238.1531     -336.70663      36.20661
1859003.6016     -214.93436      36.21208
1860769.0501     -348.09113      36.21107
1862534.4987     -336.11060      36.20991
1864299.9472     -664.77063      36.20213
1866065.3958     -839.82947      36.20229
1867830.8444     -507.05670      36.19947
1869596.2931     -259.93585      36.20941
1871361.7418     -175.17805      36.20921
1873127.1991        2.14577      36.21328
1874892.6392      164.27040      36.21790
1876658.0879      551.70056      36.22083
1878423.5454      426.53082      36.21575
1880188.9942      295.87744      36.22015
1881954.4343      228.64342      36.21561
1883719.8918      -66.99562      36.21463
1885485.3407      161.88622      36.21875
1887250.7810      426.17322      36.22152
1889016.2386      555.51526      36.22338
1890781.6875      682.23474      36.21955
1892547.1452      266.07513      36.22247
1894312.5855     -244.43864      36.21168
1896078.0346     -605.82159      36.20564
1899608.9327       74.26739      36.21472
1901374.3819     -315.36816      36.21150
1903139.8397     -637.53125      36.20721
1904905.2802     -589.48993      36.20602
1906670.7380     -322.75916      36.20696
1908436.1873       56.14758      36.21758
1910201.6279      -34.03425      36.21420
1911967.0858     -153.00513      36.20710
1913732.5351     -268.04208      36.21095
1915497.9758      -73.01569      36.21443
1917263.4338     -217.91458      36.21653
1919028.8832     -257.01523      36.21223
1920794.3326     -310.18256      36.20794
1922559.7820       28.72944      36.21475
1924325.2315      733.25635      36.22237
1926090.6810      808.35822      36.22660
1927856.1305      540.85254      36.22144
1929621.5800      270.60510      36.22006
1931387.0296      231.50444      36.21957
1933152.4792      595.09277      36.22515
1934917.9288      902.05670      36.23132
1936683.3871      977.15857      36.23111
1938448.8281      657.79688      36.22663
1940214.2865      277.63843      36.22263
1941979.7362     -104.30813      36.22168
1943745.1773      135.18333      36.22416
1945510.6357      456.33316      36.22686
1947276.0855      490.54623      36.23035
1949041.5267      424.74271      36.22540
1950806.9852      455.61792      36.22408
1952572.4351      440.59753      36.22830
1954337.8937      174.16476      36.21785
1956103.3350     -112.17594      36.21883
1957868.7849      275.37347      36.21970
1959634.2436      389.09912      36.22546
1961399.6849      304.57974      36.22881
1963165.1350      160.57492      36.22020
1964930.5937        5.48363      36.21933
1966696.0352      169.87323      36.22773
1968461.4853      136.85226      36.22261
1970226.9441      175.35687      36.22506
1971992.3856      -50.42553      36.22259
1973757.8444     -225.54398      36.21770
1975523.2860      -97.69202      36.22068
1977288.7449      118.61324      36.22263
1979054.1952     -205.03998      36.21568
1980819.6455     -619.35187      36.21216
1982585.0872     -364.00555      36.21526
1984350.5462       27.53735      36.22024
1986115.9966       -1.90735      36.22089
1987881.4470     -469.68460      36.21092
1989646.8975     -374.37677      36.21192
1991412.3479       80.46627      36.22329
1993177.7984      383.01944      36.23124
1994943.2489      138.16357      36.22255
1996708.6995     -392.67542      36.21627
1998474.1587     -357.56827      36.21576
2000239.6007      195.02640      36.22159
2002005.0513      457.88287      36.23088
2003770.5106      396.72852      36.22689
2005535.9526      101.20869      36.22447
2007301.4120      -21.87490      36.22295
2009066.8627     -135.77939      36.21643
2010832.3048      -32.66335      36.21898
2012597.7642      152.46869      36.22949
2014363.2150       -5.54323      36.21998
2016128.6572      150.32291      36.22549
2017894.1167      385.52283      36.23182
2019659.5676      357.50867      36.22917
2021425.0272      436.90204      36.22960
2023190.4695      266.07513      36.22702
2024955.9205       49.82948      36.22194
2026721.3715     -369.48920      36.21281
2028486.8225     -195.92047      36.21752
2030252.2735      183.22467      36.22601
2032017.7246      201.10608      36.22744
2033783.1757       12.63618      36.21827
2035548.6355       -6.02007      36.22399
2037314.0780      202.29816      36.22385
2039079.5292      252.24686      36.22534
2040844.9890       47.68372      36.22418
2042610.4402     -341.41541      36.21615
2044375.8829     -323.89163      36.21609
2046141.3428     -416.57687      36.21928
2047906.7941      -77.84367      36.21962
2049672.2368       -9.89437      36.22305
2051437.6968     -255.28670      36.21724
2053203.1482     -510.09656      36.21728
2054968.6083     -602.12610      36.20870
2056734.0511     -366.68777      36.21896
2058499.5025     -362.27704      36.21518
2060264.9627     -399.23190      36.21775
2062030.4056     -313.93765      36.22179
2063795.8571       99.30134      36.22276
2065561.3173      352.62109      36.22865
2067326.7603      185.48965      36.22515
2069092.2206       19.07349      36.22258
2070857.6722        2.14577      36.22374
2072623.1153      233.76941      36.22480
2074388.5756      -19.78874      36.22033
2076154.0274     -350.77335      36.21387
2077919.4705     -317.57355      36.21840
2079684.9309     -222.20612      36.21772
2081450.3827     -139.23645      36.22175
2083215.8346     -236.09399      36.21678
2084981.2864     -290.98987      36.21481
2086746.7383     -412.28534      36.22010
2088512.1903     -397.38416      36.21736
2090277.6422     -352.08463      36.21671
2092043.0942     -220.53719      36.22155
2093808.5462     -143.94522      36.21925
2095573.9982     -108.36124      36.21708
2097339.4503      -17.64297      36.22559
2099104.9110       63.53855      36.22742
2100870.3544      110.62622      36.22741
2102635.8152       15.25879      36.22403
2104401.2674      178.45630      36.22476
2106166.7109      202.77499      36.22649
2107932.1718      192.40379      36.22205
2109697.6240      170.35007      36.22578
2111463.0676      -18.41784      36.22396
2113228.5286      136.61385      36.22432
2114993.9809      456.45236      36.23273
2116759.4419      413.17938      36.23251
2118524.8856      190.61566      36.22945
2120290.3380      180.12524      36.22849
2122055.7991      -30.21955      36.22197
2123821.2429     -429.15344      36.21505
2125586.6954     -533.46155      36.21712
2127352.1565     -547.46869      36.20998
2129117.6004     -545.91895      36.21505
2130883.0530     -568.50909      36.21336
2132648.5142     -705.59979      36.20546
2134413.9582     -773.60870      36.20444
2136179.4194     -631.39203      36.20587
2137944.8721     -319.06366      36.21684
2139710.3248      -93.34087      36.21926
2141475.7775       37.07409      36.22631
2143241.2302      347.61429      36.22462
2145006.6830      199.07951      36.22763
2146772.1358       21.69609      36.22156
2148537.5886      -37.31251      36.22303
2150303.0415      133.39520      36.22643
2152068.4944      320.43457      36.22977
2153833.9473      376.93976      36.22934
2157364.8531       69.85664      36.21968
2159130.3061        9.41753      36.21901
2160895.7678     -164.44922      36.21953
2162661.2122     -304.46051      36.21305
2164426.6739     -342.01144      36.21498
2166192.1270      -91.43353      36.21675
2167957.5714     -127.07710      36.21491
2169723.0332     -171.48256      36.21428
2171488.4864     -237.46490      36.21579
2173253.9309     -422.95456      36.21274
2175019.3928     -624.59705      36.21453
2176784.8460     -493.10922      36.21225
2178550.2907     -541.38898      36.21074
2180315.7526     -718.29559      36.21354
2182081.2059     -694.15570      36.20783
2183846.6679     -421.28564      36.21394
2185612.1127     -130.11694      36.21712
2187377.5661      178.93314      36.22517
2189143.0281       82.96967      36.22393
2190908.4730      242.23328      36.22745
2192673.9264      360.60809      36.22607
2194439.3886       44.46507      36.22681
2196204.8335     -208.31824      36.21484
2197970.2957     -379.74118      36.21342
2199735.7407      182.27100      36.22005
2201501.1943      505.32819      36.23041
2203266.6566      191.09250      36.22431
2205032.1102     -399.82794      36.21702
2206797.5553     -649.51184      36.20575
2208563.0176     -616.43121      36.21055
2210328.4714     -209.45071      36.22095
2212093.9165      -56.26678      36.21494
2213859.3790     -291.52631      36.21899
2215624.8328     -524.69971      36.21040
2217390.2953    -1033.00806      36.20219
2219155.7405     -775.15839      36.20756
2220921.1944     -135.18333      36.21635
2222686.6570      402.33136      36.23042
2224452.1024      148.89240      36.22506
2226217.5563     -185.37045      36.21176
2227983.0190     -191.09250      36.21603
2229748.4644      325.32214      36.22910
2231513.9271      479.81738      36.22692
2233279.3812       49.71027      36.22250
2235044.8267     -193.83430      36.21616
2236810.2895       -6.25849      36.22019
2238575.7436      230.07393      36.22250
2240341.1892      179.76761      36.22301
2242106.6521      -86.78436      36.21445
2243872.1063     -366.50897      36.21593
2245637.5692      -31.82888      36.21311
2247403.0149      343.20355      36.22409
2249168.4693      266.31354      36.22462
2250933.9236       -3.99351      36.21757
2252699.3780      159.62125      36.22041
2254464.8324      251.53160      36.22369
2256230.2869      368.59512      36.22032
2257995.7413      157.23706      36.22416
2259761.1958     -388.80109      36.21279
2261526.6590     -441.73001      36.21067
2263292.1049      -74.32700      36.21653
2265057.5681      329.37527      36.22267
2266823.0227      430.94159      36.22121
2268588.4687       40.65037      36.22256
2270353.9320     -234.48468      36.21496
2272119.3866     -226.91489      36.21391
2273884.8327      -36.18002      36.21834
2275650.2961      -44.52467      36.21666
2277415.7508     -108.36124      36.21891
2279181.2143      -66.51878      36.21635
2280946.6604       70.45269      36.21944
2282712.1153       30.51758      36.21819
2284477.5788       11.80172      36.22296
2286243.0250      223.75583      36.21802
2288008.4799      295.87744      36.22223
2289773.9435      309.46732      36.22137
2291539.3899      288.96332      36.22445
2293304.8449      269.41299      36.22440
2295070.3085      101.20869      36.22019
2296835.7636     -149.78647      36.21455
2298601.2186     -280.97629      36.21336
2300366.6737      -77.36683      36.21502
2302132.1289      120.75901      36.21980
2303897.5840      -27.41814      36.22072
2305663.0392      -61.75041      36.21553
2307428.4858     -473.67810      36.21100
2309193.9497     -428.55740      36.21563
2310959.4049       24.08028      36.22513
2312724.8602      225.66318      36.22636
2314490.3155      287.05597      36.22917
2316255.7709      298.61926      36.22514
2318021.2349      323.17639      36.22799
2319786.6816      442.98172      36.23006
2321552.1371      714.65967      36.23660
2323317.6011      784.15869      36.23439
2325083.0480      600.93402      36.23502
2326848.5121      157.71390      36.22733
2328613.9677     -119.09008      36.22321
2330379.4146      -77.84367      36.21928
2332144.8788      -71.58517      36.22329
2333910.3344      127.19631      36.22737
2335675.7814       37.43172      36.22095
2337441.2457     -241.63724      36.21698
2339206.7014     -415.26556      36.21717
2340972.1485     -553.30994      36.21258
2342737.6128     -640.27307      36.21455
2344503.0686     -500.32138      36.21803
2346268.5330     -304.34131      36.21768
2348033.9802      -67.29364      36.22395
2349799.4361      -68.90297      36.22314
2351564.9006     -175.77409      36.22173
2353330.3478     -185.96649      36.22297
2355095.8038     -366.50897      36.21516
2356861.2683      -96.44032      36.22226
2358626.7243      105.73864      36.22663
2360392.1803      434.87549      36.22724
