#   Time (s)     Flux (ppm)    Error (ppm)
1437076.0293       68.06850      56.03492
1438841.4969       43.74981      56.03416
1440606.9558     -313.69925      56.02774
1442372.4148     -138.99803      56.02683
1444137.8738       -5.18560      56.03883
1445903.3328     -261.84320      56.03119
1447668.8005     -214.69592      56.02441
1449434.2509      -87.61883      56.03368
1451199.7100     -139.47487      56.02812
1452965.1778      -91.43353      56.03856
1454730.6369      -11.98053      56.02691
1456496.0874      133.03757      56.04258
1460027.0145       91.67194      56.03806
1461792.4737      166.29697      56.04387
1463557.9330      387.19177      56.04673
1465323.3922      603.67584      56.05083
1467088.8602      429.74948      56.04948
1468854.3109      241.27960      56.04393
1470619.7702      233.88863      56.04639
1472385.2383      184.29756      56.04677
1474150.6890      345.11090      56.05334
1475916.1484      341.65381      56.04749
1477681.6079       47.08767      56.04309
1479447.0674       58.77018      56.03510
1481212.5355      418.30539      56.04648
1482977.9864      232.81573      56.03949
1484743.4459      122.78557      56.04549
1486508.9142        3.21865      56.03353
1488274.3651       66.28036      56.03493
1490039.8247      -21.33846      56.04084
1491805.2930      -46.96846      56.03791
1493570.7440     -326.93149      56.02121
1495336.2124     -108.59966      56.03211
1497101.6721      213.14621      56.04249
1498867.1318      -25.21276      56.03326
1500632.5916      226.49765      56.04195
1502398.0514      271.20114      56.04168
1504163.5112      213.62305      56.04160
1505928.9710     -117.42115      56.04298
1507694.4309     -220.23917      56.03202
1509459.8908     -357.92590      56.03207
1511225.3593     -438.33255      56.02446
1512990.8106     -156.16417      56.02962
1514756.2792      -75.45948      56.03365
1516521.7392     -308.03680      56.02370
1518287.1905       -1.90735      56.03269
1520052.6592      221.72928      56.04757
1521818.1193      382.66180      56.04203
1523583.5707      286.93677      56.05095
1525349.0394      285.38702      56.04111
1527114.4996      221.13324      56.04212
1528879.9597      170.70770      56.04071
1530645.4199       81.77757      56.04071
1532410.8801      111.81831      56.03325
1534176.3403      -42.20009      56.03891
1535941.8005     -175.05884      56.03523
1537707.2522       56.98204      56.03589
1539472.7211       26.34525      56.03624
1541238.1814     -155.56812      56.03352
1543003.6504      -15.73563      56.04210
1544769.1021      170.11166      56.04504
1546534.5625     -249.98187      56.02984
1548300.0316      -35.76279      56.03626
1550065.4833      206.82812      56.04166
1551830.9438     -339.50806      56.02808
1553596.4129     -347.19705      56.02570
1555361.8648       73.43292      56.04934
1557127.3253     -129.04405      56.03368
1558892.7945     -110.98385      56.03510
1560658.2551       48.99502      56.04168
1562423.7157      250.10109      56.04530
1564189.1763      363.82675      56.04399
1565954.6370      306.01025      56.04765
1567720.0977      246.28639      56.03722
1569485.5584      275.37347      56.04705
1571251.0191      336.52783      56.03896
1573016.4885      147.81952      56.04327
1574781.9406      199.91397      56.04250
1576547.4100      251.41238      56.04673
1578312.8709      -24.91474      56.03689
1580078.3231     -210.34479      56.03068
1581843.7926     -309.16928      56.03193
1583609.2535     -364.66122      56.01257
1585374.7058     -417.53055      56.02561
1587140.1753       20.02716      56.03901
1588905.6277      -32.72295      56.03509
1590671.0886      -44.34586      56.02197
1592436.5583      367.76065      56.04509
1594202.0107      455.73712      56.04620
1595967.4804      -11.62291      56.03042
1597732.9415      106.93073      56.04116
1599498.3939      105.02338      56.03117
1601263.8637      230.55077      56.03951
1603029.3249      174.04556      56.02445
1604794.7861       38.02776      56.02993
1606560.2473      131.96469      56.03651
1608325.7085      125.76580      56.02511
1610091.1784      108.83808      56.03198
1611856.6310      286.93677      56.04514
1613622.0923       25.98763      56.04181
1615387.5623      -18.35823      56.02885
1617153.0236        0.59605      56.01930
1618918.4764     -284.25455      56.01440
1620683.9464     -148.89240      56.02465
1622449.4078      186.20491      56.04338
1624214.8606     -126.71947      56.02216
1625980.3307     -248.13414      56.01387
1627745.7922     -144.12402      56.02556
1629511.2624     -200.68884      56.01066
1631276.7153     -374.25757      56.00283
1633042.1769     -209.98717      56.02251
1634807.6471       15.37800      56.01963
1636573.1001      -76.94960      56.01364
1638338.5617       16.80851      56.02754
1641869.4850     -263.92938      56.02021
1643634.9554      -48.51818      56.02239
1645400.4085      270.96271      56.03894
1647165.8702      121.47427      56.03493
1648931.3407      282.88364      56.03331
1650696.7938      149.72687      56.03310
1652462.2557     -132.08389      56.01146
1654227.7262       17.76218      56.02289
1655993.1794     -229.89511      56.01971
1657758.6413     -110.56662      56.01775
1659524.1119     -112.11633      56.02254
1661289.5738     -178.81393      56.01152
1663055.0358     -503.00360      56.00613
1664820.4978     -177.02579      56.01581
1666585.9598     -358.04510      56.01389
1668351.4218     -182.15179      56.02177
1670116.8839     -148.29636      56.01989
1671882.3460      153.30315      56.03257
1673647.8168       87.85725      56.02597
1675413.2703       95.72506      56.02386
1677178.7411       82.73125      56.02342
1678944.2032      -58.71058      56.02903
1680709.6568      109.55334      56.03312
1682475.1277       94.29455      56.02596
1684240.5900       54.47865      56.01880
1686006.0436      -15.97404      56.02699
1687771.5146       15.02037      56.02689
1689536.9769     -318.70602      56.02295
1691302.4306     -151.15738      56.01647
1693067.9016      120.04375      56.03631
1694833.3640     -102.28157      56.02105
1696598.8265     -157.11784      56.01207
1698364.2889      -38.26618      56.01142
1700129.7514      -27.47774      56.01898
1701895.2139      -56.26678      56.01011
1703660.6764      134.46808      56.01337
1705426.1390      101.32790      56.01600
1707191.6015       73.90976      56.00853
1708957.0641      404.23871      56.03594
1710722.5354      306.48709      56.02447
1712487.9894       -1.49012      56.01028
1714253.4521      228.76263      56.02462
1716018.9234     -156.52179      56.01068
1717784.3861     -397.32455      56.00797
1719549.8402     -144.83929      56.01661
1721315.3116     -371.87338      56.00956
1723080.7744     -577.74780      56.00192
1724846.2372     -195.14560      56.01243
1726611.7001      -36.29923      55.99918
1728377.1629     -106.87112      56.01582
1730142.6258     -105.61943      56.00797
1731908.0887      272.51245      56.02907
1733673.5517     -164.50882      56.01589
1735439.0233       46.73004      56.01313
1737204.4776      -42.97495      56.00839
1738969.9406     -245.27312      56.00599
1740735.4123     -387.66861      56.00389
1742500.8667      -91.61234      56.00598
1744266.3384     -147.22348      56.00858
1746031.8015     -100.07620      56.01287
1747797.2560        0.83447      56.02126
1749562.7278      -17.94100      56.01069
1751328.1910     -111.75871      56.00765
1753093.6455      -34.68990      56.00633
1754859.1174       86.54594      56.00985
1756624.5806      -25.03395      56.01797
1758390.0439     -180.18484      56.00569
1760155.5072       -0.11921      56.00656
1761920.9619       23.12660      56.00924
1763686.4338      -78.91655      56.01054
1765451.8972      264.52542      56.01265
1767217.3606      172.37663      56.01565
1768982.8240     -290.39383      56.00900
1770748.2874      -81.00272      56.00781
1772513.7509      242.71011      56.01631
1774279.2230      130.41496      56.01251
1776044.6779       82.61204      56.01651
1777810.1501       58.05492      56.00824
1779575.6136     -314.95093      55.99504
1781341.0686      -99.30134      56.01605
1783106.5408      227.21291      56.01259
1784872.0044      -23.54383      56.00210
1786637.4595     -256.71719      56.00069
1788402.9318     -274.36017      55.99924
1790168.3955     -508.96405      55.99446
1791933.8678     -441.73001      55.99934
1793699.3229     -217.97418      56.00129
1795464.7867     -300.88425      55.99759
1797230.2592     -222.44453      55.99740
1798995.7143      130.77258      56.01173
1800761.1782     -146.56783      56.01085
1802526.6507      230.78918      56.00603
1804292.1059      167.13142      56.01265
1806057.5699      -44.88230      56.01411
1807823.0338       23.36502      56.00986
1809588.4978       45.18032      56.01499
1811353.9704     -162.78029      55.99374
1813119.4258       63.06171      56.02100
1814884.8898       -6.97374      56.01355
1816650.3625      -26.58367      56.01188
1818415.8179       74.86343      56.01718
1820181.2821       95.12901      56.02160
1821946.7548      341.65381      56.01767
1823712.2190      366.33014      56.02226
1825477.6832      314.11649      56.01545
1827243.1474      355.83972      56.01799
1829008.6116      241.16040      56.01855
1830774.0758      -43.98823      56.01381
1832539.5401       71.04874      56.01127
1834305.0044      302.19556      56.01624
1836070.4774      -28.55062      56.01003
1837835.9331     -136.67345      56.00788
1839601.4061      -77.42644      56.00420
1841366.8705      -85.17503      56.00570
1843132.3263       68.30692      56.01717
1846663.2638      193.95352      56.01802
1848428.7197      111.69910      56.01858
1850194.1928      -75.34027      56.01345
1851959.6574      -62.52527      56.00505
1853725.1133      -73.90976      56.01316
1855490.5865      -35.28595      56.01999
1857256.0511      103.23524      56.02102
1859021.5158      213.62305      56.01738
1860786.9804      156.87943      56.01767
1862552.4451      189.78119      56.02045
1864317.9098      189.90039      56.01414
1866083.3745      111.57990      56.01906
1867848.8393      230.78918      56.02391
1869614.3041     -116.82510      56.01690
1871379.7689     -125.16975      56.01207
1873145.2424      192.52301      56.02974
1874910.6986      249.02820      56.02299
1876676.1634      300.04977      56.01726
1878441.6370       77.00920      56.01802
1880207.1019      422.59692      56.02002
1881972.5582      360.72729      56.02656
1883738.0318      171.66138      56.01459
1885503.4968      452.63766      56.02754
1887268.9532      319.00406      56.02063
1889034.4269      248.43216      56.01718
1890799.8919      303.74527      56.01859
1892565.3657      192.16537      56.01499
1894330.8221      -18.35823      56.00739
1896096.2873     -229.35867      56.01450
1899627.2176      101.20869      56.01395
1901392.6828      196.81454      56.01497
1903158.1567      -54.35944      56.00829
1904923.6133     -180.18484      56.00988
1906689.0872     -181.25772      56.01317
1908454.5526       35.88200      56.01969
1910220.0092     -198.12584      56.00506
1911985.4832     -161.29016      56.01133
1913750.9486      -47.62411      56.02223
1915516.4054       84.04255      56.01223
1917281.8794      -26.58367      56.01507
1919047.3449       12.04014      56.01720
1920812.8104       85.47306      56.02223
1922578.2759        7.39098      56.01006
1924343.7414     -241.16040      56.00999
1926109.2069     -210.52361      56.01291
1927874.6725       17.88139      56.01775
1929640.1381      -14.36472      56.01293
1931405.6037     -106.09627      56.01483
1933171.0693      -25.33197      56.00915
1934936.5350      -11.44409      56.01561
1936702.0093     -104.18892      56.01242
1938467.4664       58.53176      56.01309
1940232.9408       16.45088      56.01340
1941998.4065       12.99381      56.01460
1943763.8637     -260.29349      56.00230
1945529.3381       36.12041      56.01070
1947294.8040       33.85544      56.01352
1949060.2612       10.13279      56.00962
1950825.7357      111.93752      56.01458
1952591.2016      346.30298      56.01176
1954356.6762      349.28320      56.01600
1956122.1335      322.22272      56.02487
1957887.5994      260.82993      56.01444
1959653.0741      106.33469      56.01323
1961418.5315     -271.97598      56.00669
1963183.9975     -228.58382      56.00736
1964949.4722     -159.74045      56.00982
1966714.9297      -66.75720      56.01398
1968480.3958      -32.60374      56.01293
1970245.8706     -100.79146      56.01607
1972011.3281       -4.05312      56.01466
1973776.8029      -93.69850      56.01278
1975542.2605      -59.90267      56.00814
1977307.7354      -11.26528      56.01516
1979073.2017        0.11921      56.01781
1980838.6679     -162.00543      56.00699
1982604.1256      -47.32609      56.00940
1984369.6006       19.31190      56.00386
1986135.0669      -86.66515      56.01920
1987900.5333     -238.47818      56.00121
1989665.9997     -269.41299      56.00513
1991431.4661      -55.67074      56.00665
1993196.9326     -155.50851      56.00174
1994962.3991      162.12463      56.01168
1996727.8656      304.93738      56.01902
1998493.3407      -85.65187      56.00706
2000258.7986     -435.23312      56.00219
2002024.2652       23.00739      56.02033
2003789.7405       89.16855      56.00883
2005555.1984     -281.75116      56.00473
2007320.6737     -128.14999      56.01344
2009086.1404      -74.14818      56.00638
2010851.5984     -134.28926      56.01766
2012617.0738     -145.49493      56.01561
2014382.5405       22.88818      56.01950
2016147.9987       36.00121      56.01785
2017913.4741      -96.38071      56.01060
2019678.9409     -227.86856      56.00303
2021444.4164     -104.66576      56.00145
2023209.8746       60.91595      56.01974
2024975.3415      -11.32488      56.01381
2026740.8084       11.68251      56.02207
2028506.2753      -10.07318      56.01278
2030271.7423       -3.39746      56.01341
2032037.2092     -203.37105      56.01104
2033802.6762     -162.66107      56.00916
2035568.1519       27.41814      56.01925
2037333.6103      -62.94250      56.01456
2039099.0774        8.10623      56.02013
2040864.5531      -64.49223      56.01299
2042630.0202     -387.13217      56.00559
2044395.4787      -25.03395      56.02047
2046160.9546       76.17474      56.01953
2047926.4217      -25.86842      56.01348
2049691.8803      241.51802      56.02208
2051457.3562      217.31854      56.02527
2053222.8235      218.62984      56.01951
2054988.2994      213.14621      56.02390
2056753.7581      -32.00769      56.00676
2058519.2254      151.63422      56.01377
2060284.7014      144.12402      56.01578
2062050.1601      153.06473      56.01999
2063815.6275      193.23825      56.02360
2065581.1036       93.34087      56.01072
2067346.5624      134.94492      56.01590
2069112.0385     -290.98987      56.01265
2070877.5061       39.81590      56.02223
2072642.9649        3.81470      56.00901
2074408.4411       -2.98023      56.02104
2076173.9087      332.23630      56.02596
2077939.3677       87.49962      56.01715
2079704.8439     -295.99667      56.00700
2081470.3116     -145.61415      56.01286
2083235.7792      349.64084      56.02251
2085001.2469       55.78995      56.01373
2086766.7146      220.06035      56.02232
2088532.1824      385.28442      56.02104
2090297.6501      264.88306      56.02102
2092063.1179      113.60645      56.01946
2093828.5857      172.61505      56.02197
2095594.0536       18.83507      56.01277
2097359.5214       56.62441      56.01620
2099124.9980     -174.52240      56.01149
2100890.4572     -464.20099      56.00513
2102655.9338     -305.89105      56.00448
2104421.4017     -247.29967      56.01305
2106186.8611     -174.58200      56.01311
2107952.3377     -334.20325      56.00087
2109717.8058     -356.85300      56.00533
2111483.2652       35.16674      56.01087
2113248.7419      -75.93632      56.01133
2115014.2100      -94.23494      56.01851
2116779.6867     -123.62003      56.00143
2118545.1462       99.89738      56.01582
2120310.6144      -43.98823      56.01125
2122076.0913      -36.83567      56.01427
2123841.5508       -0.89407      56.01400
2125607.0191      -68.36653      56.01500
2127372.4960     -156.10457      56.00265
2129137.9556      213.62305      56.01874
2130903.4239        0.23842      56.01924
2132668.9009      211.95412      56.01049
2134434.3606      268.45932      56.02621
2136199.8376      -84.51939      56.00954
2137965.3061      160.09808      56.02122
2139730.7745      386.95337      56.02582
2141496.2429      135.06412      56.01935
2143261.7114      -67.65128      56.01100
2145027.1799       40.88879      56.01878
2146792.6484      123.97766      56.01034
2148558.1170     -163.01871      56.00682
2150323.5856      198.12584      56.02299
2152089.0542      177.74106      56.01003
2153854.5228     -146.86584      56.01017
2157385.4601      156.87943      56.01114
2159150.9288      -94.53297      55.99701
2160916.4061      256.29999      56.02097
2162681.8662      125.40817      55.99825
2164447.3436      -59.66425      56.01591
2166212.8124      186.20491      56.00696
2167978.2726      -50.48513      55.99348
2169743.7501       23.96107      56.00042
2171509.2189      -25.15316      56.00218
2173274.6792     -189.48317      55.98684
2175040.1567     -341.89224      55.98489
2176805.6257     -111.40108      55.98971
2178571.0860      -51.14079      55.99587
2180336.5636     -152.70709      55.99762
2182102.0326       87.73804      55.99107
2183867.5102      197.41058      56.02388
2185632.9707      289.32095      56.00752
2187398.4397      136.49463      56.00730
2189163.9175       15.73563      56.00310
2190929.3779      232.21970      56.02411
2192694.8471       75.22106      56.00043
2194460.3249     -115.39459      56.00842
2196225.7855       -7.51019      55.99292
2197991.2633       23.72265      56.00168
2199756.7239       40.41195      56.00139
2201522.1932       36.35883      55.99709
2203287.6711       14.18591      55.99738
2205053.1404      -18.41784      56.00224
2206818.6011      198.36426      56.00201
2208584.0791       40.65037      56.00391
2210349.5485       57.69730      56.00214
2212115.0092        3.93391      55.99126
2213880.4873      401.49689      56.02035
2215645.9568       88.21487      55.99762
2217411.4349     -191.39052      55.99023
2219176.8957     -128.44801      55.99375
2220942.3652        8.22544      56.00192
2222707.8434      284.91022      56.00379
2224473.3044       18.23902      56.01252
2226238.7740      121.83189      55.99507
2228004.2522      127.79236      55.99723
2229769.7132       15.49721      56.00691
2231535.1915       34.80911      55.99828
2233300.6612     -114.14290      55.98860
2235066.1223     -237.40530      55.99143
2236831.6007     -179.52919      55.99400
2238597.0704     -125.82541      55.99706
2240362.5316     -202.47697      55.99270
2242128.0100      -18.41784      55.98616
2243893.4798       62.82330      56.00394
2245658.9583      243.30615      56.01392
2247424.4196      311.01703      56.01869
2249189.8895      315.42780      56.01273
2250955.3594      329.37527      56.00598
2252720.8294      198.48346      55.98997
2254486.2993      144.36246      56.02224
2256251.7693       31.35204      55.99213
2258017.2393     -208.37784      55.99368
2259782.7094     -345.05130      55.98873
2261548.1881     -243.12735      55.99594
2263313.6495     -119.14969      56.00065
2265079.1283      -58.35295      55.99397
2266844.5984     -112.59317      55.99258
2268610.0600      -81.06232      55.99660
2270375.5388     -286.04269      55.98867
2272141.0090      -17.64297      55.99533
2273906.4706      247.12085      56.01569
2275671.9495       10.13279      55.99951
2277437.4198       32.66335      56.00305
2279202.8987      -19.01388      55.99926
2280968.3604      -51.91565      55.99937
2282733.8308      117.06352      56.00027
2284499.3098     -380.15842      55.98901
2286264.7715     -268.39972      55.98240
2288030.2420     -284.31415      55.99408
2289795.7210     -268.16129      55.98953
2291561.1829     -146.86584      55.99937
2293326.6534     -117.00392      55.99323
2295092.1325      -81.77757      55.99819
2296857.6031     -185.25124      55.98782
2298623.0736       13.58986      56.00382
2300388.5442       31.35204      55.99178
2302154.0148      -61.57160      55.99937
2303919.4855       49.82948      56.00049
2305684.9561     -284.07574      55.98064
2307450.4182     -231.08720      55.99288
2309215.8975      -43.09416      55.99679
2310981.3683       43.51139      55.99746
2312746.8390     -312.20914      55.98553
2314512.3098      107.64599      56.00113
2316277.7806     -133.69322      55.98628
2318043.2601     -340.16370      55.99232
2319808.7223      134.34888      55.99385
2321574.1931       -8.40425      55.99299
2323339.6727     -294.56616      55.98889
2325105.1350       91.67194      55.99970
2326870.6145      -20.68281      55.99001
2328636.0855     -301.59949      55.98953
2330401.5479       20.50400      55.99541
2332167.0275      -20.02716      56.00444
2333932.4985     -143.58759      55.98741
2335697.9610     -432.61050      55.98778
2337463.4407     -436.60403      55.98791
2339228.9118     -131.30904      55.99570
2340994.3743     -311.49387      55.98038
2342759.8541     -300.94385      55.98731
2344525.3253      210.16599      56.00257
2346290.8051       69.85664      55.99493
2348056.2677      119.56692      55.99397
2349821.7389      388.86072      55.99776
2351587.2189      361.44257      56.00759
2353352.6815       75.34027      55.99432
2355118.1528      389.09912      56.00166
2356883.6328       -6.67572      55.98576
2358649.1042     -175.95291      55.98266
2360414.5756      121.71268      55.98534
