#   Time (s)     Flux (ppm)    Error (ppm)
1437057.1771     -214.21909      57.57479
1438822.6234     -354.82645      57.57228
1440588.0611     -574.17157      57.57144
1442353.4989     -114.85815      57.58424
1444118.9367      220.89481      57.59152
1445884.3745      120.52059      57.59103
1447649.8210     -234.30586      57.58204
1449415.2503        8.58307      57.58485
1451180.6882      354.88605      57.58617
1452946.1348       18.71586      57.58105
1454711.5727      -69.08179      57.58113
1456477.0021       59.12781      57.57806
1460007.8868     -356.07816      57.57499
1461773.3249     -249.44543      57.57082
1463538.7630     -127.91157      57.58206
1465304.2012       12.75539      57.57873
1467069.6480      -67.23404      57.57914
1468835.0776     -101.44711      57.58393
1470600.5158     -244.73666      57.58154
1472365.9627      -40.17353      57.58106
1474131.3924     -378.37030      57.57213
1475896.8307     -243.78299      57.57513
1477662.2690     -421.94128      57.57442
1479427.7074     -410.43759      57.57246
1481193.1545       16.92772      57.58040
1482958.5843      -55.13430      57.58017
1484724.0228      102.40078      57.58352
1486489.4699      153.18393      57.58821
1488254.8998       76.41315      57.58483
1490020.3384     -188.64870      57.57873
1491785.7856      177.74106      57.58726
1493551.2156      212.31174      57.58561
1495316.6629      145.19691      57.57685
1497082.1016      176.31055      57.58796
1498847.5403      223.99426      57.59204
1500612.9790      466.46594      57.60163
1502378.4178      434.87549      57.59472
1504143.8566      258.68414      57.59842
1505909.2954     -201.46370      57.57947
1507674.7343     -360.48889      57.57436
1509440.1732     -186.02609      57.58851
1511205.6207     -134.11044      57.59402
1512971.0510     -374.07874      57.58414
1514736.4986     -599.86115      57.57600
1516501.9377     -380.27765      57.58701
1518267.3680      -31.70967      57.59719
1520032.8158     -367.16461      57.58593
1521798.2548     -677.64520      57.58014
1523563.6853     -782.84741      57.58001
1525329.1331     -501.81149      57.57859
1527094.5723     -351.30978      57.57607
1528860.0115     -416.33844      57.58453
1530625.4508     -313.69925      57.58490
1532390.8901     -203.54987      57.58431
1534156.3294      -90.00301      57.58257
1535921.7687      -29.92153      57.59552
1537687.1994     -114.61974      57.58792
1539452.6475     -268.16129      57.57976
1541218.0869      -71.34676      57.59147
1542983.5350      200.15240      57.59671
1544748.9658       23.60344      57.59064
1546514.4053     -294.98340      57.58647
1548279.8535      107.88441      57.59952
1550045.2844      242.35248      57.59050
1551810.7240      301.95712      57.60122
1553576.1723      258.08810      57.59457
1555341.6033       10.60963      57.59175
1557107.0430      238.29938      57.59996
1558872.4914      212.43095      57.59634
1560637.9311       -5.48363      57.58989
1562403.3709     -191.33090      57.58756
1564168.8107     -316.26224      57.58232
1565934.2506     -454.00858      57.57883
1567699.6904      -69.85664      57.59032
1569465.1303      -51.49841      57.59052
1571230.5703     -291.52631      57.57838
1572996.0189     -413.00058      57.57198
1574761.4502      -23.36502      57.58774
1576526.8989     -115.21577      57.57918
1578292.3389     -280.61865      57.56716
1580057.7704     -468.01569      57.57412
1581823.2191     -237.58411      57.58234
1583588.6592      -71.70439      57.59081
1585354.0908     -295.16220      57.57821
1587119.5396     -306.48709      57.57320
1588884.9712     -356.43579      57.57767
1590650.4115       67.11483      57.58782
1592415.8604      551.10455      57.60715
1594181.2921      154.61444      57.58825
1595946.7410     -390.47003      57.57907
1597712.1814      136.25623      57.58350
1599477.6132      337.36230      57.59446
1601243.0623      142.09747      57.58723
1603008.5027     -140.66696      57.59099
1604773.9432       42.31930      57.59298
1606539.3838      153.66077      57.59274
1608304.8243     -281.81076      57.58465
1610070.2735     -399.17230      57.56864
1611835.7055     -367.70105      57.57971
1613601.1461     -260.05505      57.57962
1615366.5955     -265.06186      57.58096
1617132.0362     -364.30359      57.58350
1618897.4683       13.35144      57.58926
1620662.9177      127.07710      57.58643
1622428.3585      177.62184      57.58957
1624193.7906     -145.85257      57.58744
1625959.2401     -201.94054      57.58827
1627724.6810        7.15256      57.58813
1629490.1306      149.25003      57.58863
1631255.5629     -180.36365      57.58473
1633021.0038     -251.41238      57.58757
1634786.4535     -204.74196      57.58033
1636551.8859       15.49721      57.58570
1638317.3269     -327.22949      57.57916
1641848.2092     -402.62936      57.57526
1643613.6589     -238.83582      57.58115
1645379.0915     -448.46533      57.57579
1647144.5327     -406.80170      57.57979
1648909.9826       31.11362      57.59716
1650675.4152      329.01764      57.59045
1652440.8565      385.40363      57.59716
1654206.3065      -95.24822      57.58774
1655971.7392     -212.31174      57.58329
1657737.1806       67.11483      57.59633
1659502.6307      -59.60464      57.58548
1661268.0721     -386.23810      57.58203
1663033.5136     -222.02730      57.58778
1664798.9551      -90.36064      57.59024
1666564.3966      -64.07500      57.58794
1668329.8382     -394.28473      57.58400
1670095.2798     -352.26346      57.59095
1671860.7214     -309.82495      57.59518
1673626.1717     -444.29303      57.57764
1675391.6048     -447.80969      57.57870
1677157.0551       22.53056      57.59784
1678922.4969      -23.18621      57.59308
1680687.9300      -25.51079      57.59276
1682453.3805     -271.79718      57.58801
1684218.8223      -16.98732      57.59527
1685984.2555      -60.02188      57.58239
1687749.7061       26.46446      57.59913
1689515.1480      -12.87460      57.59262
1691280.5813     -171.12494      57.58648
1693046.0319     -251.88922      57.59747
1694811.4740     -590.32440      57.57001
1696576.9160    -1007.31848      57.57420
1698342.3581     -866.23431      57.57613
1700107.8002     -244.31944      57.59121
1701873.2423     -310.06335      57.58894
1703638.6845     -426.11362      57.58650
1705404.1267     -272.92966      57.58513
1707169.5689     -399.05310      57.58916
1708935.0112     -621.79565      57.57600
1710700.4621     -289.38055      57.58689
1712465.8958     -208.13942      57.58928
1714231.3381     -175.35687      57.59123
1715996.7892     -294.62576      57.58968
1717762.2316     -596.28485      57.58191
1719527.6654     -325.67978      57.58592
1721293.1165      133.15677      57.59504
1723058.5590      322.58032      57.59819
1724824.0015      355.83972      57.59865
1726589.4441       20.62321      57.58964
1728354.8866     -134.11044      57.58597
1730120.3293      182.39021      57.59645
1731885.7719      108.95729      57.59141
1733651.2146     -206.35129      57.58708
1735416.6659     -359.83325      57.58309
1737182.1000       42.31930      57.59070
1738947.5428      485.06259      57.60613
1740712.9942      457.40604      57.60508
1742478.4284      247.35928      57.59940
1744243.8799      -20.44439      57.58182
1746009.3228     -106.87112      57.59241
1747774.7571      -25.98763      57.59502
1749540.2087      -41.78286      57.59291
1751305.6516       25.98763      57.60499
1753071.0860      -70.75072      57.58548
1754836.5377       62.70409      57.59181
1756601.9807      -73.61174      57.60163
1758367.4238      -77.48604      57.59057
1760132.8670       43.74981      57.58443
1761898.3015      176.31055      57.61095
1763663.7533       72.83688      57.58900
1765429.1965     -169.75403      57.58360
1767194.6398       94.53297      57.60846
1768960.0830      283.71811      57.59639
1770725.5263      337.60071      57.61531
1772490.9697      170.58850      57.61106
1774256.4217     -152.82631      57.59121
1776021.8564     -302.73199      57.59519
1777787.3085       10.72884      57.59757
1779552.7520       54.71706      57.59654
1781318.1868      -59.06820      57.60157
1783083.6390       27.06051      57.59715
1784849.0825      202.17896      57.60806
1786614.5175      -87.44002      57.60183
1788379.9697     -306.72549      57.58851
1790145.4133     -263.51215      57.60087
1791910.8656     -174.34358      57.60298
1793676.3007     -286.87717      57.59848
1795441.7444      -22.17293      57.60255
1797207.1968      -33.37860      57.60229
1798972.6320       48.16055      57.59739
1800738.0758     -284.13535      57.59378
1802503.5283      -73.96936      57.60553
1804268.9635      186.32413      57.60462
1806034.4074      208.13942      57.61412
1807799.8513      115.87143      57.60540
1809565.2953     -284.01614      57.59800
1811330.7479     -365.67450      57.59753
1813096.1833     -161.17096      57.59627
1814861.6274      274.41980      57.60571
1816627.0801      228.28580      57.61283
1818392.5156     -334.32245      57.59461
1820157.9597     -482.79761      57.59380
1821923.4126     -238.77621      57.59745
1823688.8568       42.91534      57.60386
1825454.3010     -171.84019      57.59949
1827219.7453     -237.94174      57.60054
1828985.1896     -324.36847      57.59457
1830750.6339      -70.33348      57.59624
1832516.0783       30.39837      57.59501
1834281.5226      -49.65067      57.60061
1836046.9757     -145.37573      57.59375
1837812.4115      170.35007      57.60674
1839577.8646       62.82330      57.59627
1841343.3091      -17.58337      57.60016
1843108.7450     -193.95352      57.59667
1846639.6428      207.42416      57.61090
1848405.0788      366.80698      57.61740
1850170.5321      293.49329      57.61099
1851935.9768      229.59709      57.60402
1853701.4129      398.27823      57.60752
1855466.8663      685.57263      57.61509
1857232.3110      387.19177      57.61274
1858997.7558      138.40198      57.60253
1860763.2007     -276.86359      57.59420
1862528.6456       99.18213      57.60766
1864294.0905       28.37181      57.61080
1866059.5354     -234.30586      57.59548
1867824.9803     -115.87143      57.60344
1869590.4253      201.34448      57.61637
1871355.8704      357.38947      57.61456
1873121.3240        2.74181      57.60295
1874886.7605     -447.86929      57.59005
1876652.2056     -157.77350      57.60210
1878417.6594      -10.66923      57.60595
1880183.1045       11.20567      57.60444
1881948.5411     -100.01659      57.61475
1883713.9950      251.17398      57.61148
1885479.4402      389.93359      57.61635
1887244.8769       61.27357      57.60680
1889010.3308      -42.43851      57.60390
1890775.7762     -156.22377      57.61004
1892541.2302     -186.02609      57.59710
1894306.6670      126.24264      57.61889
1896072.1124       39.10065      57.60564
1899603.0034      360.72729      57.61629
1901368.4489      471.23431      57.62373
1903133.9031      -48.81620      57.60498
1904899.3401     -629.12701      57.59210
1906664.7943     -662.14801      57.58789
1908430.2400      -93.46008      57.61027
1910195.6770      284.55258      57.61716
1911961.1314       40.53116      57.61102
1913726.5771       81.65836      57.61488
1915492.0142      269.29379      57.61603
1917257.4687      294.68536      57.61175
1919022.9145      366.21094      57.61883
1920788.3604      206.82812      57.61363
1922553.8063     -111.40108      57.60633
1924319.2522     -216.96091      57.61117
1926084.6981      -11.92093      57.61259
1927850.1441      368.47592      57.61754
1929615.5901      319.00406      57.61757
1931381.0362      -25.33197      57.61158
1933146.4823       31.70967      57.60871
1934911.9284      161.40938      57.61352
1936677.3831      233.41179      57.61309
1938442.8207      395.77484      57.61628
1940208.2755      242.82932      57.61137
1941973.7217       82.13520      57.60850
1943739.1593      -11.74212      57.60824
1945504.6143      344.03802      57.61664
1947270.0606      251.77002      57.61192
1949035.4983      -68.36653      57.61074
1950800.9533      237.58411      57.61696
1952566.3997      349.99847      57.61250
1954331.8548       66.63799      57.61641
1956097.2926     -579.65515      57.59295
1957862.7391     -368.95276      57.59547
1959628.1943     -117.71918      57.60600
1961393.6322       62.22725      57.61017
1963159.0788      177.74106      57.62156
1964924.5340      318.88486      57.62111
1966689.9720      386.47650      57.61789
1968455.4187      241.87564      57.61701
1970220.8740      106.21548      57.61938
1971986.3121      175.83371      57.61858
1973751.7675      236.98807      57.61193
1975517.2057      394.58276      57.62218
1977282.6612      289.79779      57.62174
1979048.1080      607.49054      57.62046
1980813.5549      375.86688      57.61741
1982578.9932      123.73924      57.61913
1984344.4488       80.22785      57.60594
1986109.8958      201.22528      57.61666
1987875.3428      354.40921      57.61575
1989640.7898       80.82390      57.61652
1991406.2369      -22.82858      57.61124
1993171.6840      453.71057      57.61481
1994937.1311      574.94641      57.62918
1996702.5783      566.00574      57.62487
1998468.0341      289.44016      57.61880
2000233.4727      211.83490      57.61627
2001998.9199      446.08118      57.61801
2003764.3758      359.77362      57.61959
2005529.8145      176.19133      57.61538
2007295.2705     -165.93933      57.60905
2009060.7179       42.79613      57.61028
2010826.1566      156.16417      57.61428
2012591.6127      257.73047      57.61669
2014357.0602       84.75780      57.61421
2016122.4990      201.70212      57.61215
2017887.9552      312.56677      57.62160
2019653.4027      446.31958      57.62293
2021418.8589      -64.61143      57.61257
2023184.2979        4.05312      57.60631
2024949.7456      380.15842      57.61578
2026715.1932      407.09973      57.62216
2028480.6409      216.36487      57.61650
2030246.0887      260.47229      57.61075
2032011.5364      285.02942      57.61454
2033776.9842       61.51199      57.61343
2035542.4407      149.13083      57.62003
2037307.8799       -4.47035      57.61367
2039073.3278     -354.88605      57.60566
2040838.7844     -378.01266      57.60422
2042604.2323     -426.53082      57.60127
2044369.6716     -376.16492      57.59546
2046135.1283     -257.79010      57.60637
2047900.5763     -453.05490      57.60460
2049666.0157     -140.19012      57.60769
2051431.4725      177.86026      57.61448
2053196.9206        7.15256      57.61546
2054962.3774      -95.42703      57.60936
2056727.8170      -23.78225      57.61670
2058493.2652     -202.95381      57.60372
2060258.7220       16.33167      57.61951
2062024.1617       14.06670      57.61038
2063789.6100      222.20612      57.61639
2065555.0670      422.59692      57.62765
2067320.5067      244.73666      57.61285
2069085.9637      317.33514      57.61617
2070851.4122      279.54578      57.63441
2072616.8520      514.50732      57.62313
2074382.3091     -166.77380      57.60757
2076147.7576     -572.14496      57.59978
2077913.1976     -114.32171      57.62080
2079678.6548      154.61444      57.62678
2081444.1034     -197.76822      57.61521
2083209.5520     -386.89374      57.60911
2084975.0007      -73.49252      57.62305
2086740.4494      489.71176      57.62721
2088505.8981      343.56116      57.61888
2090271.3469       88.93013      57.62276
2092036.7957       65.56511      57.62391
2093802.2445      -57.33967      57.61473
2095567.6934      288.36728      57.63178
2097333.1422      403.16583      57.63334
2099098.5998       92.62562      57.62302
2100864.0401       69.73743      57.62643
2102629.4977      257.13443      57.61992
2104394.9467      225.66318      57.62315
2106160.3871       69.26060      57.62386
2107925.8448     -121.47427      57.61583
2109691.2939      -96.02309      57.62308
2111456.7344     -280.55905      57.61781
2113222.1922     -216.66289      57.61999
2114987.6414     -116.94431      57.61967
2116753.0992     -339.80609      57.61660
2118518.5398      -52.98853      57.62108
2120283.9891      -81.53915      57.61750
2122049.4471       34.09386      57.62234
2123814.8878      -50.78316      57.61732
2125580.3371       25.98763      57.62961
2127345.7952      238.41858      57.63300
2129111.2360     -105.50022      57.61951
2130876.6854       -5.78165      57.61720
2132642.1435      269.17456      57.63027
2134407.5844      371.21771      57.62267
2136173.0426        5.48363      57.62069
2137938.4922     -242.17368      57.62259
2139703.9418      -13.11302      57.62430
2141469.3914      245.21350      57.62859
2143234.8411       62.46567      57.62295
2145000.2908     -128.74603      57.62187
2146765.7405      114.79855      57.62284
2148531.1903      486.25470      57.63271
2150296.6401      561.11810      57.63723
2152062.0899      296.47351      57.62994
2153827.5398     -273.22769      57.62047
2157358.4396     -152.34947      57.62669
2159123.8895       48.75660      57.62568
2160889.3481      239.72989      57.63113
2162654.7895      -65.14787      57.62120
2164420.2482      100.01659      57.62651
2166185.6982      318.05038      57.63985
2167951.1397        5.36442      57.62689
2169716.5984      131.84547      57.63205
2171482.0486      482.67841      57.63863
2173247.4901      410.31836      57.63311
2175012.9490      113.24883      57.63064
2176778.3992       -2.68221      57.62624
2178543.8409      144.95850      57.62651
2180309.2998      555.51526      57.63744
2182074.7502      280.38025      57.63021
2183840.2092     -356.73380      57.60442
2185605.6509     -222.98097      57.61488
2187371.1014       37.19330      57.61663
2189136.5605      290.15540      57.62750
2190902.0023      -48.93541      57.61805
2192667.4528     -287.83084      57.61140
2194432.9120     -156.22377      57.61590
2196198.3540      210.76202      57.62364
2197963.8132        7.15256      57.62284
2199729.2552     -171.72098      57.61917
2201494.7059      -85.53267      57.61285
2203260.1652       18.95428      57.61182
2205025.6160      156.87943      57.61754
2206791.0581       18.59665      57.61921
2208556.5175      219.70273      57.62625
2210321.9683      172.97269      57.62116
2212087.4105      -49.05462      57.61942
2213852.8701     -200.27161      57.61357
2215618.3210      -57.04165      57.61488
2217383.7806       -0.89407      57.62248
2219149.2229      -83.68492      57.62540
2220914.6739     -113.42764      57.62108
2222680.1336     -277.45963      57.61625
2224445.5760     -265.06186      57.61454
2226211.0271       84.75780      57.62999
2227976.4869      293.01642      57.62654
2229741.9294      252.84290      57.62873
2231507.3892      195.02640      57.63406
2233272.8404      187.75464      57.63153
2235038.2830      134.46808      57.62301
2236803.7429       34.80911      57.62802
2238569.1943      -83.38690      57.63165
2240334.6369       30.63679      57.63387
2242100.0970     -272.75085      57.62183
2243865.5484     -304.46051      57.62488
2245631.0084     -324.90491      57.62061
2247396.4512     -202.53659      57.61955
2249161.9027     -381.94656      57.62075
2250927.3542       79.75101      57.63098
2252692.8058      487.08917      57.63695
2254458.2574      201.46370      57.63369
2256223.7090       86.42673      57.62921
2257989.1606      410.07996      57.63889
2259754.6123      565.40967      57.64565
2261520.0726      -88.57250      57.63157
2263285.5157     -116.64629      57.62790
2265050.9762      219.34509      57.63409
2266816.4280      544.42883      57.64800
2268581.8711      263.92938      57.63917
2270347.3316       11.20567      57.62551
2272112.7835      354.05157      57.63192
2273878.2268      400.06638      57.63823
2275643.6874     -109.07650      57.62121
2277409.1393      113.84487      57.62342
2279174.6000       76.41315      57.62628
2280940.0434      -80.22785      57.62299
2282705.4955       14.42432      57.62810
2284470.9562      121.23585      57.62865
2286236.3997      346.66061      57.63030
2288001.8518      154.37604      57.63151
2289767.3127      157.71390      57.62849
2291532.7562      136.25623      57.62561
2293298.2085     -164.21080      57.61821
2295063.6694     -165.76051      57.61517
2296829.1217      -16.45088      57.61619
2298594.5740      150.79974      57.62739
2300360.0264       18.71586      57.62207
2302125.4788       99.18213      57.62837
2303890.9313       82.85046      57.62362
2305656.3837     -105.79825      57.61626
2307421.8276       70.69111      57.62291
2309187.2887       21.33846      57.61967
2310952.7413       -7.33137      57.62659
2312718.1939      -66.75720      57.62256
2314483.6465      -27.17972      57.62426
2316249.0991      113.36803      57.62572
2318014.5604       72.47925      57.62535
2319780.0045     -233.76941      57.61719
2321545.4572     -123.38161      57.62012
2323310.9186      171.42296      57.62605
2325076.3628      151.39580      57.62515
2326841.8243       24.31870      57.62653
2328607.2771       76.41315      57.62836
2330372.7214      204.68234      57.62723
2332138.1829       93.57929      57.62771
2333903.6359     -210.52361      57.61708
2335669.0802     -215.70921      57.61891
2337434.5418     -250.99516      57.62068
2339199.9949      -93.63890      57.62087
2340965.4393     -178.45630      57.62172
2342730.9011     -124.87173      57.62340
2344496.3542     -217.61656      57.61746
2346261.8160     -147.81952      57.62342
2348027.2605     -352.62109      57.61897
2349792.7138     -251.77002      57.61758
2351558.1757      -77.06880      57.62598
2353323.6203      177.97946      57.62635
2355089.0736      -22.29214      57.62074
2356854.5356      -52.75011      57.62230
2358619.9890      -14.36472      57.62655
2360385.4424     -134.76610      57.62400
