#BJD - 2454833   Corrected Flux
2806.860344174   1.000445231  
2806.880775954   1.000777601  
2806.901207635   1.000777496  
2806.921639515   1.000896143  
2806.942071296   1.000801619  
2806.962502977   1.000890755  
2806.982934858   1.000773001  
2807.003366639   1.000433418  
2807.044230202   1.000522112  
2807.064661984   1.000727872  
2807.085093867   1.000842772  
2807.105525549   1.000965120  
2807.125957331   1.000816055  
2807.146389214   1.001029933  
2807.166820897   1.000971059  
2807.187252781   1.000525299  
2807.207684564   1.000578740  
2807.228116248   1.000924019  
2807.248548132   1.000991736  
2807.289411600   1.000910914  
2807.309843484   1.000696995  
2807.330275269   1.000320422  
2807.350706954   1.000499466  
2807.371138839   1.000456709  
2807.391570625   1.000847267  
2807.412002510   1.000719923  
2807.432434196   1.000354119  
2807.452865982   1.000429530  
2807.473297868   1.000318862  
2807.493729555   1.000324287  
2807.534593229   1.000772566  
2807.555024916   1.000733705  
2807.575456803   1.000339346  
2807.595888591   1.000534990  
2807.616320278   1.000705001  
2807.636752166   1.000749958  
2807.657183955   1.001111530  
2807.677615643   1.000832299  
2807.698047532   1.001053351  
2807.718479320   1.000756571  
2807.738911210   1.000748784  
2807.779774688   1.000643794  
2807.800206578   1.000467580  
2807.820638268   1.000466896  
2807.841070058   1.000349016  
2807.861501949   1.000464605  
2807.881933739   1.000402850  
2807.902365430   1.000924779  
2807.922797321   1.000584086  
2807.943229113   1.000686271  
2807.963660904   1.001257865  
2807.984092696   1.000850694  
2808.024956280   1.000676236  
2808.045388072   1.000893591  
2808.065819765   1.000664243  
2808.086251658   1.000747262  
2808.106683451   1.001160932  
2808.127115344   1.000673569  
2808.147547038   1.000971687  
2808.167978831   1.001014459  
2808.188410726   1.000790497  
2808.208842420   1.000989867  
2808.229274214   1.000935393  
2808.270137804   1.001167894  
2808.290569699   1.000808668  
2808.311001494   1.001066806  
2808.331433190   1.000948375  
2808.351865085   1.000591742  
2808.372296881   1.000781658  
2808.392728678   1.000878388  
2808.413160474   1.000926178  
2808.433592271   1.000893083  
2808.454024068   1.000662418  
2808.474455865   1.000917079  
2808.515319560   1.002161086  
2808.535751357   1.001096965  
2808.556183056   1.000478722  
2808.576614954   1.000511255  
2808.597046652   1.000889886  
2808.617478451   1.000888310  
2808.637910350   1.000999875  
2808.658342049   1.000864294  
2808.678773948   1.000955015  
2808.699205748   1.000585769  
2808.719637448   1.000952122  
2808.740069348   1.000601010  
2808.760501148   1.000890301  
2808.780932849   1.000694606  
2808.801364750   1.000767134  
2808.821796551   1.001003136  
2808.842228452   1.000272369  
2808.862660153   1.000631655  
2808.883091955   1.000567855  
2808.903523857   1.000927384  
2808.923955559   1.001115259  
2808.944387362   1.000731554  
2808.964819264   1.000631205  
2809.005682870   1.001066837  
2809.026114674   1.000824904  
2809.046546377   1.000609034  
2809.066978281   1.000783222  
2809.087410085   1.000788074  
2809.107841889   1.000885003  
2809.128273694   1.000844656  
2809.148705498   1.000434117  
2809.169137303   1.000840594  
2809.189569208   1.001006237  
2809.210000914   1.000984525  
2809.230432820   1.000660601  
2809.250864525   1.000130360  
2809.271296332   1.000384465  
2809.291728238   1.000611773  
2809.312159945   1.000810113  
2809.332591751   1.001041159  
2809.353023658   1.001262140  
2809.373455366   1.001329818  
2809.393887273   1.000932966  
2809.414319081   1.000866591  
2809.434750789   1.000968460  
2809.455182697   1.001261410  
2809.496046214   1.000591460  
2809.516478123   1.000830637  
2809.536909933   1.000716217  
2809.557341842   1.000883446  
2809.577773552   1.000755078  
2809.598205362   1.000813005  
2809.618637272   1.000911771  
2809.639068982   1.000995118  
2809.659500793   1.000890982  
2809.679932704   1.001002963  
2809.700364515   1.001079463  
2809.741228138   1.001045573  
2809.761659949   1.000851949  
2809.782091761   1.001001719  
2809.802523574   1.000773146  
2809.822955386   1.000843394  
2809.843387199   1.000944565  
2809.863819012   1.000968769  
2809.884250825   1.002050399  
2809.904682739   1.001003033  
2809.925114452   1.000953212  
2809.945546366   1.000786454  
2810.006841810   1.000654340  
2810.027273525   1.000861635  
2810.047705340   1.001201288  
2810.068137255   1.000902177  
2810.088568971   1.000853512  
2810.109000887   1.000988717  
2810.129432703   1.001300651  
2810.149864419   1.000856867  
2810.170296336   1.000743705  
2810.190728153   1.000614509  
2810.211159870   1.000821208  
2810.231591787   1.000892639  
2810.252023605   1.001029672  
2810.272455523   1.001705681  
2810.292887241   1.000620404  
2810.313319059   1.001059677  
2810.333750978   1.000749405  
2810.354182697   1.000961020  
2810.374614516   1.000762601  
2810.395046435   1.001051143  
2810.415478255   1.001208517  
2810.435910074   1.001222604  
2810.456341895   1.001198599  
2810.476773715   1.001099006  
2810.497205535   1.001113444  
2810.517637356   1.001210298  
2810.538069177   1.001084150  
2810.558501098   1.000782504  
2810.578932820   1.000686284  
2810.599364642   1.001005409  
2810.619796464   1.001016514  
2810.640228286   1.000913335  
2810.660660209   1.000834458  
2810.681091931   1.000855733  
2810.721955678   1.001291490  
2810.742387401   1.001291038  
2810.762819225   1.001270566  
2810.783251149   1.000994676  
2810.803682873   1.000931087  
2810.824114798   1.001364764  
2810.844546623   1.000833509  
2810.864978348   1.000940106  
2810.885410273   1.000884071  
2810.905842098   1.000973376  
2810.926273924   1.000987647  
2810.967137576   1.000985305  
2810.987569503   1.000955517  
2811.008001230   1.001269992  
2811.028433057   1.000961996  
2811.048864984   1.000832682  
2811.069296811   1.000724483  
2811.089728539   1.000567288  
2811.110160467   1.000839721  
2811.130592296   1.000780987  
2811.151024124   1.000991111  
2811.171455953   1.000809092  
2811.212319711   1.001045765  
2811.232751441   1.001018141  
2811.253183271   1.001155325  
2811.273615101   1.001077428  
2811.294046931   1.001209828  
2811.314478762   1.001330613  
2811.334910592   1.001243295  
2811.355342423   1.000982732  
2811.375774355   1.000827545  
2811.396206086   1.000992799  
2811.416637918   1.000727856  
2811.437069850   1.000967641  
2811.457501583   1.000618768  
2811.477933415   1.001135883  
2811.498365348   1.001050572  
2811.518797081   1.000814139  
2811.539229015   1.000736417  
2811.559660848   1.000577464  
2811.580092682   1.000543785  
2811.600524516   1.000672810  
2811.620956351   1.001089726  
2811.641388185   1.000574661  
2811.661820020   1.000929196  
2811.702683791   1.001264788  
2811.723115627   1.000956961  
2811.743547363   1.000947996  
2811.763979299   1.000989970  
2811.784411135   1.000728407  
2811.804842872   1.001079101  
2811.825274809   1.001059880  
2811.845706646   1.000649407  
2811.866138484   1.001059138  
2811.886570321   1.000995541  
2811.907002159   1.001052369  
2811.947865836   1.000614540  
2811.968297675   1.001238305  
2811.988729514   1.000904721  
2812.009161353   1.000903660  
2812.029593093   1.000677628  
2812.050025033   1.000523892  
2812.070456873   1.000164912  
2812.090888813   1.000107162  
2812.111320554   1.000220398  
2812.131752395   0.999971599  
2812.152184336   0.999732518  
2812.193047919   0.999708092  
2812.213479861   1.000073737  
2812.233911603   1.000124174  
2812.254343546   0.999805678  
2812.274775388   0.999817804  
2812.295207231   0.999804991  
2812.315639075   1.000018285  
2812.336070918   0.999964629  
2812.356502762   1.000006653  
2812.376934706   1.000736015  
2812.397366450   1.000546532  
2812.417798395   1.000386504  
2812.438230240   1.000741309  
2812.458661985   1.000647196  
2812.479093930   1.000535024  
2812.499525776   1.000851077  
2812.519957522   1.000677305  
2812.540389468   1.000522601  
2812.560821314   1.000487374  
2812.581253261   1.000438869  
2812.601685008   1.000358802  
2812.622116855   1.000333628  
2812.642548703   1.000414961  
2812.683412399   1.000345520  
2812.703844247   1.000934258  
2812.724276095   1.001025689  
2812.744707944   1.000822405  
2812.765139793   1.000451891  
2812.785571643   1.000306712  
2812.806003592   1.000598379  
2812.826435342   1.000587062  
2812.846867193   1.000741670  
2812.867299143   1.000955583  
2812.887730894   1.000662421  
2812.908162745   1.000482267  
2812.928594696   1.000848828  
2812.949026547   1.000455291  
2812.969458399   1.000656038  
2812.989890251   1.000522909  
2813.010322104   1.000267729  
2813.030753956   1.000526515  
2813.051185809   1.000387807  
2813.071617662   1.000543960  
2813.092049616   1.000286240  
2813.112481369   1.000715762  
2813.132913323   1.000509973  
2813.173776932   1.000651683  
2813.194208887   1.000560413  
2813.214640742   1.000579050  
2813.235072497   1.000767341  
2813.255504453   1.000885428  
2813.275936309   1.000892274  
2813.296368165   1.000502210  
2813.316800021   1.000475945  
2813.337231878   1.000541512  
2813.357663735   1.000714382  
2813.378095592   1.000308918  
2813.418959308   1.000309724  
2813.439391166   1.000285487  
2813.459823024   1.000621660  
2813.480254883   1.000604319  
2813.500686741   1.000703103  
2813.521118701   1.000682132  
2813.541550460   1.000785356  
2813.561982320   1.000181421  
2813.582414280   1.000379275  
2813.602846140   1.000296493  
2813.623277901   1.000310856  
2813.664141722   1.000126794  
2813.684573584   1.000392882  
2813.705005446   1.000129068  
2813.725437307   1.000052033  
2813.745869270   1.000180729  
2813.766301032   1.000124104  
2813.786732895   1.000687003  
2813.807164858   1.000428558  
2813.827596621   1.000433659  
2813.848028585   1.000346171  
2813.868460449   1.000380036  
2813.909324177   1.000323495  
2813.929756042   1.000525581  
2813.950187807   1.000250275  
2813.970619772   1.000350029  
2813.991051638   1.000209199  
2814.011483404   1.000108436  
2814.031915370   1.000413939  
2814.052347136   1.000309479  
2814.072779103   1.000592548  
2814.093210970   1.000623384  
2814.113642737   1.000306285  
2814.134074705   1.000338281  
2814.154506572   1.000239606  
2814.174938440   1.000051019  
2814.195370309   1.000052913  
2814.215802177   0.999929891  
2814.236234146   1.000172863  
2814.256666016   1.000503064  
2814.277097785   0.999895007  
2814.297529755   1.000080599  
2814.317961625   1.000167486  
2814.338393395   0.999910108  
2814.358825366   1.000081487  
2814.399689208   1.000163674  
2814.420120979   1.000210260  
2814.440552851   1.000089808  
2814.460984823   0.999769782  
2814.481416596   0.999945230  
2814.501848468   0.999993795  
2814.522280441   0.999960622  
2814.542712214   1.000403010  
2814.563144188   1.000050192  
2814.583576061   1.000522807  
2814.604007835   1.000720311  
2814.644871684   1.000457754  
2814.665303459   1.000639264  
2814.685735434   1.000537129  
2814.706167310   1.000167667  
2814.726599186   1.000435166  
2814.747031062   1.000071821  
2814.767462938   1.000337427  
2814.787894815   1.000129872  
2814.808326691   0.999995002  
2814.828758569   1.000232489  
2814.849190446   1.000058257  
2814.890054202   0.999847973  
2814.910486080   0.999884405  
2814.930917959   0.999855028  
2814.951349938   0.999735237  
2814.971781817   0.999909407  
2814.992213597   0.999857262  
2815.012645576   0.999859299  
2815.033077456   0.999771315  
2815.053509237   1.000242163  
2815.073941217   0.999942833  
2815.094373098   1.000127239  
2815.135236861   1.000185057  
2815.155668743   1.000112073  
2815.176100725   1.000109934  
2815.196532507   1.000242774  
2815.216964390   1.000299227  
2815.237396373   0.999897639  
2815.257828156   1.000114549  
2815.278260140   1.000124201  
2815.298692024   1.000407788  
2815.319123808   1.000332786  
2815.339555792   1.000142627  
2815.380419462   1.000381233  
2815.400851448   1.000263274  
2815.421283233   1.000242955  
2815.441715119   1.000165120  
2815.462147105   1.000307074  
2815.482578992   1.000179630  
2815.503010878   1.000245757  
2815.523442766   1.000165266  
2815.543874653   1.000198007  
2815.564306541   1.000129342  
2815.584738429   1.000096406  
2815.625602305   1.000067328  
2815.646034094   1.000104342  
2815.666466083   0.999719131  
2815.686897973   0.999722756  
2815.707329763   0.999758613  
2815.727761753   1.000093659  
2815.748193643   1.000149094  
2815.768625434   1.000225498  
2815.789057425   1.000297201  
2815.809489316   1.000517504  
2815.829921307   1.000170807  
2815.891216984   1.000021870  
2815.911648776   0.999661187  
2815.932080669   1.000209315  
2815.952512663   1.000326899  
2815.972944456   1.000323891  
2815.993376450   0.999957518  
2816.013808344   0.999885835  
2816.034240239   0.999954309  
2816.054672134   0.999428248  
2816.075103929   0.999968950  
2816.115967820   1.000313408  
2816.136399716   1.000137846  
2816.156831512   1.000024007  
2816.177263509   0.999940888  
2816.197695406   0.999952822  
2816.218127303   0.999941819  
2816.238559200   1.000055579  
2816.258991098   1.000018404  
2816.279423096   1.000213300  
2816.299854895   1.000070076  
2816.320286793   0.999959494  
2816.361150592   1.000289523  
2816.381582591   1.000236558  
2816.402014491   1.000273132  
2816.422446292   1.000085140  
2816.442878292   0.999853134  
2816.463310193   1.000178982  
2816.483741994   0.999907603  
2816.504173996   0.999781590  
2816.524605897   0.999803305  
2816.545037899   1.000134674  
2816.565469702   1.000159110  
2816.606333607   1.000029445  
2816.626765410   0.999791700  
2816.647197314   0.999999756  
2816.667629318   1.000014463  
2816.688061122   0.999823554  
2816.708493127   0.999960064  
2816.728925031   0.999904791  
2816.749356836   1.000113329  
2816.769788842   0.999944655  
2816.790220747   0.999793922  
2816.810652553   1.000035675  
2816.851516466   1.000022030  
2816.871948273   0.999988221  
2816.892380281   1.000407049  
2816.912812188   1.000449513  
2816.933244096   1.000382743  
2816.953676004   1.000329721  
2816.974107913   1.000127777  
2816.994539921   1.000238333  
2817.014971730   1.000069502  
2817.035403640   1.000050875  
2817.055835650   0.999912121  
2817.096699470   1.000027873  
2817.117131380   1.000232360  
2817.137563192   1.000349311  
2817.157995203   0.999963432  
2817.178427114   0.999958655  
2817.198858926   1.000063232  
2817.219290938   0.999999543  
2817.239722851   0.999910220  
2817.260154864   0.999684496  
2817.280586677   0.999715856  
2817.301018590   0.999644787  
2817.341882418   0.999750154  
2817.362314332   0.999794073  
2817.382746347   0.999592918  
2817.403178162   0.999690369  
2817.423610177   0.999473790  
2817.444042093   0.999861707  
2817.464473909   0.999878718  
2817.484905925   0.999717867  
2817.505337841   1.000084090  
2817.525769658   0.999861837  
2817.546201675   1.000038494  
2817.566633593   0.999893422  
2817.587065411   0.999925002  
2817.607497429   1.000002074  
2817.627929347   0.999910745  
2817.648361366   1.000015517  
2817.668793185   1.000220824  
2817.689225104   1.000190214  
2817.709657124   1.000266891  
2817.730088944   1.000044865  
2817.750520864   1.000129607  
2817.770952885   0.999998239  
2817.791384706   1.000061975  
2817.832248649   0.999807099  
2817.852680470   0.999672813  
2817.873112493   0.999682338  
2817.893544415   0.999697689  
2817.913976338   0.999693344  
2817.934408261   0.999711596  
2817.954840185   0.999676899  
2817.975272208   1.000032637  
2817.995704033   0.999951865  
2818.016135957   0.999760192  
2818.036567982   0.999332748  
2818.077431732   1.000264198  
2818.097863658   0.999702827  
2818.118295584   0.999758551  
2818.138727610   0.999703364  
2818.159159537   1.000206731  
2818.179591364   0.999762867  
2818.200023391   1.000625137  
2818.220455319   1.000000755  
2818.240887147   1.000039780  
2818.261319175   1.000261883  
2818.281751103   1.000020116  
2818.302182932   1.000119694  
2818.322614962   0.999827206  
2818.343046891   1.000092456  
2818.363478921   0.999599564  
2818.383910751   0.999838825  
2818.404342682   0.999993213  
2818.424774712   0.999607589  
2818.445206543   1.000054235  
2818.465638475   0.999878712  
2818.486070507   0.999777535  
2818.506502339   0.999945817  
2818.526934371   0.999843873  
2818.567798137   1.000139203  
2818.588230170   1.000036858  
2818.608662104   0.999946551  
2818.629094038   0.999645962  
2818.649525973   0.999950169  
2818.669957907   0.999745013  
2818.690389842   0.999640399  
